date,hs300_benchmark,single_momentum_nav,thr_3%_def_30%_nav,thr_3%_def_50%_nav,thr_3%_def_70%_nav,thr_5%_def_30%_nav,thr_5%_def_50%_nav,thr_5%_def_70%_nav,thr_8%_def_30%_nav,thr_8%_def_50%_nav,thr_8%_def_70%_nav
2021-10-29,2.1612594480438765,2.8064226234697776,2.7708132162987016,2.8353384527448644,2.89843764795255,2.9750276658783306,3.1470044470383294,3.3227397700849512,2.8016209087133896,2.8729918527150264,2.937444448478564
2021-11-01,2.154317036646827,2.77658690122691,2.739574184383636,2.8030914232026585,2.865186212752304,2.941486255127186,3.1112127604145137,3.284620659180389,2.798127615809757,2.8670213792056436,2.928898267622641
2021-11-02,2.131754199606417,2.778451633867089,2.7414140595914156,2.804973956059074,2.867110447952272,2.943461732800206,3.1133022249950475,3.286826583061638,2.803499647125585,2.876195209439607,2.9420188191275733
2021-11-03,2.1230761853601052,2.761669040105476,2.7248551827214005,2.788031160351335,2.849792331152561,2.925682433743024,3.0944970437702457,3.2669732681303936,2.7969888931759432,2.865062576613465,2.9260764445478387
2021-11-04,2.1434695188389377,2.7896400297081647,2.752453310838092,2.8162691531975668,2.87865585915208,2.9553145988383274,3.125839012478249,3.3000621263491343,2.7937157381602455,2.859474547068663,2.918086600815164
2021-11-05,2.1360932067295733,2.7868503896784564,2.752453310838092,2.8162691531975668,2.87865585915208,2.9553145988383274,3.125839012478249,3.3000621263491343,2.805203184691981,2.8790709460625603,2.946083907222985
2021-11-08,2.1343576038803107,2.774655029632195,2.7404084736769314,2.803945055557583,2.8660587549868684,2.94238203320212,3.112160225721339,3.2856209328229538,2.8135630617324536,2.8933709673178374,2.966569921147383
2021-11-09,2.13348980245568,2.7966761012959425,2.759395589530264,2.823372389156803,2.885916447789277,2.962768537289306,3.1337230501424083,3.308385592143227,2.8160998808864743,2.8977189291539704,2.9728110655170097
2021-11-10,2.122642284647791,2.7966761012959425,2.759395589530264,2.823372389156803,2.885916447789277,2.962768537289306,3.1337230501424083,3.308385592143227,2.8156396085006032,2.8969295750463284,2.971677332067889
2021-11-11,2.1573543416330367,2.8168620836543776,2.779312486830023,2.843751061257016,2.9067465533835564,2.9841533495663284,3.1563417860686327,3.3322650157085647,2.8341190909639398,2.9156507923378228,2.990582289189759
2021-11-12,2.1564865402084052,2.803045696274681,2.7684487246665177,2.832635421929627,2.8953846776048584,2.972488906506134,3.1440042937452373,3.3192398755820163,2.8325052615994424,2.9138555436354316,2.9886024087846548
2021-11-15,2.153883135934512,2.829373614523974,2.7916572353276545,2.8563820237009447,2.9196573200993945,2.9974079306015033,3.170361168813905,3.347065788828286,2.8311354310054395,2.911506922831857,2.9852299933851665
2021-11-16,2.15214753308525,2.816209655399327,2.7786687556347527,2.8430924051043207,2.9060733065133237,2.9834621741005654,3.1556107291326985,3.3314932122673597,2.8161315987151645,2.8957873592062353,2.968815256259783
2021-11-17,2.1517136323729344,2.8390271845487134,2.8011821204357816,2.8661277440051345,2.929618930062512,3.00763481870219,3.1811781579134553,3.3584856783062973,2.8389484954327067,2.919249643824297,2.9928692284201923
2021-11-18,2.1326220010310495,2.8451703654735483,2.8072434109591353,2.8723295660168917,2.935958136402678,3.0141428384026274,3.188061696431351,3.365752880701396,2.8450915060874293,2.9255664127599292,2.9993452978479946
2021-11-19,2.156486540208406,2.889050229222369,2.8505383432688074,2.9166282946723037,2.981238181689579,3.0606286934057527,3.2372298287020382,3.4176614692378147,2.888970153621165,2.9706861908715876,3.045602936618013
2021-11-22,2.1621272494685093,2.892560618322275,2.8540019378535812,2.920172192964737,2.9848605853125316,3.064347561806003,3.2411632792836933,3.4218141563207283,2.8924804454238644,2.9742957731205206,3.0493035477196146
2021-11-23,2.163428951605456,2.8440786344634783,2.808975208251523,2.8741015151631095,2.9377693382141548,3.0160022726027536,3.1900284217221793,3.367829224242853,2.8468466519887796,2.9273712038843964,3.001195603398796
2021-11-24,2.1682018594409276,2.8258356669556943,2.788166449636964,2.8528103038747075,2.91600647863299,2.993659867056705,3.166396838500582,3.3428805008876377,2.840531312251581,2.917524472585813,2.987663867695128
2021-11-25,2.1599577459069312,2.821187358834711,2.786366471296333,2.8509685928973836,2.914123969608695,2.9917272267293606,3.164352683020595,3.3407224114745406,2.840059593793969,2.9167169651203864,2.986506178955916
2021-11-26,2.1417339159896773,2.7881817112550515,2.7537682003975963,2.8176145285729515,2.8800310376227563,2.9567263983757677,3.1273322741681087,3.3016386171177765,2.8440707552252484,2.9235826793833395,2.99634816830224
2021-11-29,2.138696611003468,2.8105519227138696,2.775862304488012,2.840220886171231,2.9031381769671927,2.980448881917833,3.152423567175563,3.328128409274213,2.8407782808118123,2.9179418087230076,2.9882543943084796
2021-11-30,2.1308863981817874,2.8234270767732292,2.7885785452124825,2.8532319539179376,2.9164374691745287,2.9941023348964513,3.1668648371480996,3.343374584109995,2.8386559506075533,2.91430851095343,2.9830452070688165
2021-12-01,2.13652710744189,2.795258045655538,2.7607571941811715,2.8247655627165895,2.8873404832818146,2.9642304949133766,3.1352693640873617,3.3100180921103766,2.835348778626263,2.9086496594758504,2.9749359579622214
2021-12-02,2.140866114565046,2.7294878776637836,2.695798803406499,2.7583011066403627,2.8194036897789796,2.9583441076713433,3.125938423538394,3.2968897086565048,2.831558838738375,2.9021697939019693,2.9656574052668225
2021-12-03,2.1603916466192468,2.733012071179166,2.69658021958644,2.759100640014721,2.820220934618689,2.960238383722469,3.127627015517668,3.2983405316842034,2.8451782656440776,2.9254299430922166,2.998926911859357
2021-12-06,2.1582221430576687,2.6704276806362452,2.6374675648695227,2.698617453837738,2.758397909617377,2.954883194229369,3.1192401587316945,3.2866186077236534,2.8418784454906243,2.919775117171291,2.9908112591339644
2021-12-07,2.1703713630025048,2.640627518179789,2.6470054562255045,2.7157801197242173,2.7835068421441833,2.9674978314104257,3.1414339761612218,3.3193572406854543,2.854010656189355,2.940549713735899,3.02060329884332
2021-12-08,2.2016122142892263,2.641351669858882,2.648018340966407,2.717512122351592,2.7859921161103833,2.968633353539792,3.1434374417072424,3.3223209525074946,2.855102752103713,2.9424250643186385,3.0233002660744295
2021-12-09,2.238059874123735,2.685079210313779,2.6901065415082717,2.760428622673275,2.8297068801069565,2.9709023726635166,3.1474418206138757,3.328246110894132,2.8572849962454483,2.946173376502484,3.0286921391604222
2021-12-10,2.231551363439001,2.674593450225886,2.6822834321397906,2.752401009385159,2.8214777984470873,2.967504898539759,3.1414428844881823,3.3193651492259266,2.854017453047709,2.940558052404957,3.020610495587059
2021-12-13,2.2371920726991035,2.6723609014360483,2.6890634602591406,2.759358274234859,2.8286096692189737,2.9618272743716343,3.131425528351422,3.3045465548097397,2.8485569604717247,2.931181272901115,3.0071256273031883
2021-12-14,2.223741150617321,2.629942474429127,2.6728957008976137,2.742767873439421,2.8116029004552447,2.950421007589715,3.111326519825418,3.274852298219665,2.837586907992373,2.91236752917261,2.980103959278641
2021-12-15,2.203781717850805,2.6719188567756604,2.6489048321676063,2.7181498593558673,2.7863670500316466,2.9584780740603756,3.125487303725793,3.295719367480102,2.8453358449322734,2.9256227780049944,2.999092918186918
2021-12-16,2.2154970370833253,2.7070842012141267,2.662986429030872,2.7325995632744746,2.8011793970194105,2.971059230818622,3.147639597759932,3.328421737492469,2.857435855613042,2.9463585064573494,3.0288519587410923
2021-12-17,2.1838222850842888,2.7204745600000173,2.662269943565287,2.732284897664028,2.80128779589938,2.97219178198666,3.149639368787734,3.3313822142602514,2.8585250941857026,2.9482303987740317,3.031545982084318
2021-12-20,2.1512797316606207,2.702620748285497,2.6582157253771164,2.7253501644212257,2.7913339813961837,2.967665601608,3.1416453602375114,3.319544815529377,2.8541720102859274,2.9407475805030314,3.020773991285033
2021-12-21,2.1603916466192477,2.691000148585809,2.704736873978113,2.7733236273601225,2.840753054179313,3.0196023993375696,3.196946733699192,3.378315578160745,2.904122568833797,2.9925126149223322,3.074255176528953
2021-12-22,2.1616933487561947,2.6808836066738317,2.7007408286104853,2.7674185853697235,2.8328523966390247,3.015141163830323,3.190139700968745,3.3689198602165886,2.8998319460934256,2.9861408693122695,3.0657051065728615
2021-12-23,2.1781815758241856,2.694372329223134,2.7048174185404634,2.774380644703987,2.842829738413351,3.019692320304029,3.1981652096504276,3.380785238340622,2.9042090509177174,2.993653173386011,3.0765025585205397
2021-12-24,2.1682018594409276,2.6714651061537817,2.698723962528733,2.763963696100593,2.8278862028672482,3.0128895090693018,3.1861570799521157,3.3630139016684937,2.8976664022423084,2.982412923673673,3.060330705271746
2021-12-27,2.16993746229019,2.6437262512176805,2.7028077818919543,2.770934600756585,2.837871173066527,3.017448736573568,3.1941927850717935,3.374888351762657,2.9020512694335956,2.9899347721570875,3.071136412680019
2021-12-28,2.1812188808103947,2.6650638319377586,2.6967035736016083,2.760504483062394,2.8229162685158626,3.010633921359223,3.182169474713932,3.357103494701925,2.8954970758514365,2.9786803125379264,3.05495225592562
2021-12-29,2.152147533085251,2.6330574608576414,2.6936352635937175,2.7552696452310497,2.815421800546351,3.0072084213222783,3.1761350193257263,3.3481908305566987,2.892202578546422,2.973031740516679,3.046841763210773
2021-12-30,2.1677679587286116,2.6458600092896885,2.694660759252446,2.75701791277244,2.8179228097600344,3.0083532976248124,3.1781503334242833,3.3511651117513557,2.8933036708986606,2.9749181819763977,3.049548348533422
2021-12-31,2.1729747672763984,2.6027132873156185,2.700808274292566,2.767500870615682,2.8329231593176925,3.015216461041447,3.190234555224376,3.369004013486914,2.899904363683981,2.9862296579534946,3.0657816857499496
2022-01-04,2.165164554454718,2.648547231997906,2.7150766953643,2.7918688028097822,2.8678447278224892,3.0311459064960053,3.218324670804968,3.4105338742820988,2.9152246131525,3.012523503998368,3.10357371156171
2022-01-05,2.1447712209758856,2.658368791572682,2.71809717623677,2.797045320985573,2.8752890713681345,3.0345180094822184,3.2242918982539264,3.4193869288383314,2.9184677554909886,3.0181091470836554,3.1116299597623023
2022-01-06,2.120472781086214,2.6780119107222338,2.724122514804782,2.807379232270003,2.890161256220038,3.0412447735426467,3.2362043067450124,3.437073412953012,2.9249372652938006,3.0292597966418464,3.1277245974852104
2022-01-07,2.1256795896340006,2.7009288830633773,2.7464724747405804,2.8306954091150325,2.914456453454858,3.066196551032179,3.2630820121349253,3.4659660487180703,2.9489348022396475,3.054418762098369,3.1540167934063073
2022-01-10,2.131320298894103,2.7140242958297454,2.759788704921141,2.8444199929168024,2.928587151411003,3.0810629585523355,3.278903015830125,3.4827707325906427,2.963232667947476,3.069228065187331,3.169308996041005
2022-01-11,2.111794766839902,2.7238458554045213,2.769775877556561,2.8547134307681294,2.9391851748781117,3.0922127641924524,3.2907687686015246,3.495374245495072,2.973956067228347,3.080335042504052,3.1807781480170276
2022-01-12,2.1343576038803116,2.7047691128571145,2.75313058983086,2.8375577010159168,2.92152180243293,3.073629754792257,3.2709925139825247,3.4743683906543557,2.956083735093561,3.0618234136428493,3.161662894723656
2022-01-13,2.0992116461827504,2.7069486206031717,2.7797630501919808,2.8650068686194565,2.94978319834522,3.1033625698325693,3.3026345213729242,3.507977758399501,2.9846794665092182,3.091442019820773,3.1922472999930505
2022-01-14,2.080120014840865,2.665537973428083,2.696536611563479,2.7792282198583957,2.8614663361193156,3.010447522831595,3.2037532482779274,3.4029484841959237,2.89531780583529,2.998883875514762,3.096671033526193
2022-01-17,2.0979099440458038,2.645453809548165,2.706523784198898,2.789521657709722,2.8720643595864233,3.021597328471711,3.2156190010493257,3.415551997100352,2.90604120511616,3.0099908528314825,3.108140185502215
2022-01-18,2.1178693768123207,2.6682313946242253,2.729827187014879,2.8135396793628193,2.896793081009677,3.0476135416319843,3.2433057575159254,3.444960193877354,2.9310624701048607,3.035907133237166,3.1349015401129354
2022-01-19,2.1065879582921156,2.717040505501498,2.7797630501919803,2.8650068686194565,2.94978319834522,3.1033625698325693,3.3026345213729242,3.507977758399501,2.984679466509218,3.091442019820773,3.19224729999305
2022-01-20,2.1233348918517594,2.6975168611505893,2.75978870492114,2.8444199929168024,2.928587151411003,3.081062958552336,3.2789030158301253,3.4827707325906427,2.963232667947475,3.0692280651873305,3.169308996041005
2022-01-21,2.1083507934036567,2.668813850014028,2.733156244560019,2.8169708253132626,2.9003257554987134,3.0513301435120237,3.247261008439726,3.449161364845498,2.934636936531818,3.039609459009407,3.13872459077161
2022-01-24,2.1092322109594277,2.655983014196653,2.736485302105159,2.820401971263705,2.90385842998775,3.0550467453920627,3.251216259363526,3.4533625358136413,2.938211402958775,3.0433117847816473,3.1425476414302844
2022-01-25,2.0625170805035773,2.6078673798814966,2.6632460361120773,2.7449167603539713,2.826139591228954,2.973281504031205,3.1642007390399285,3.360936774514493,2.8595731415657184,2.961860617792358,3.05844052693945
2022-01-26,2.0739755087285983,2.6110750888358405,2.683220381382918,2.7655036360566263,2.8473356381631714,2.995581115311439,3.1879322445827283,3.386143800323352,2.8810199401274614,2.9840745724258007,3.081378830891496
2022-01-27,2.0382780977198824,2.5379649863484373,2.630924606034713,2.7116041658978154,2.791841268074355,2.9371974513639727,3.125799670737984,3.3201480972841706,2.8248690653771167,2.9259151701848856,3.021322975539069
2022-01-28,2.006987774490021,2.5577310687966337,2.622169449275862,2.702580524746741,2.7825506149360044,2.927423083805357,3.115397675161485,3.309099351536137,2.815468502763549,2.916178347655152,3.011268656152916
2022-02-07,2.038718806497768,2.785041016950894,2.620858364551224,2.7012292344843676,2.7811593396285366,2.9259593722634545,3.1138399763239044,3.307444801860369,2.8140607685121677,2.9147202584813248,3.0097630218248397
2022-02-08,2.02902321338429,2.8028304911542707,2.6809183555563836,2.763131016633433,2.844892812288211,2.9930111046105767,3.18519720932018,3.3832387126403627,2.878548215346691,2.9815144335785817,3.0787352114186923
2022-02-09,2.0462108557218195,2.8502690890299425,2.693838444016896,2.7764473106894973,2.858603139094419,3.0074352545123144,3.2005475573169035,3.399543477520557,2.892420736866434,2.9958831778367916,3.0935724895460113
2022-02-10,2.0413630591650804,2.8957310786607944,2.729368687283306,2.813067119343675,2.8963065378114914,3.0471016667420927,3.2427610143078938,3.4443815809410916,2.9305701710457273,3.0353972245468688,3.1343750043961385
2022-02-11,2.025497543161207,2.8423626560506636,2.73905875362869,2.8230543398857235,2.9065892829161473,3.0579197791683956,3.2542737753054363,3.456610154601237,2.9409745621855343,3.0461737827405257,3.1455029629916273
2022-02-14,2.003902813044823,2.8265497900921064,2.6841483776715114,2.7664600901474485,2.8483203939897623,2.9966171420860106,3.1890347963193606,3.3873149038604105,2.882016345726626,2.9851066196431333,3.082444530950522
2022-02-15,2.0224125817160097,2.7969006664198117,2.661538222865614,2.7431565755493352,2.8243273220788976,2.9713748797579695,3.1621716873250936,3.35878156532007,2.8577394330670756,2.9599613171912655,3.0564792942277133
2022-02-16,2.0316674660516023,2.80678370764391,2.623349203554524,2.7037964572023565,2.783802527162527,2.9287401763790375,3.116799340388734,3.3105881661204,2.816735225253009,2.9174903810494612,3.0126234721364056
