date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511090_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511090_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511990_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511990_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511880_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511880_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_159001_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_159001_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511850_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511850_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511810_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511810_vr90_vb-1_cap30_nav
2014-07-03,1.0713078430361487,1.0713078430361487,1.0668517347370174,1.0712777115869903,1.0668517347370174,1.0712943041023462,1.0668517347370174,1.0713078430361487,1.0668517347370174,1.0713078430361487,1.0668517347370174,1.0713078430361487,1.0668517347370174
2014-07-04,1.070333188440513,1.070333188440513,1.0658811342201984,1.0703030844043486,1.0658811342201984,1.0703196618241635,1.0658811342201984,1.070333188440513,1.0658811342201984,1.070333188440513,1.0658811342201984,1.070333188440513,1.0658811342201984
2014-07-07,1.064483929270288,1.064483929270288,1.0600562050616515,1.0644539897495393,1.0600562050616515,1.064470476575485,1.0600562050616515,1.064483929270288,1.0600562050616515,1.064483929270288,1.0600562050616515,1.064483929270288,1.0600562050616515
2014-07-08,1.0683887996260366,1.0683887996260366,1.0639448330970322,1.0683587502774703,1.0639448330970322,1.0683752975824108,1.0639448330970322,1.0683887996260366,1.0639448330970322,1.0683887996260366,1.0639448330970322,1.0683887996260366,1.0639448330970322
2014-07-09,1.0696892348328846,1.0696892348328846,1.0652398591396,1.069659148908466,1.0652398591396,1.0696757163546677,1.0652398591396,1.0696892348328846,1.0652398591396,1.0696892348328846,1.0652398591396,1.0696892348328846,1.0652398591396
2014-07-10,1.0735893550966125,1.0735893550966125,1.0691237568409824,1.0735591594779763,1.0691237568409824,1.073575787329603,1.0691237568409824,1.0735893550966125,1.0691237568409824,1.0735893550966125,1.0691237568409824,1.0735893550966125,1.0691237568409824
2014-07-11,1.0813825179010945,1.0813825179010945,1.076884503960584,1.0813521030930906,1.076884503960584,1.0813688516459463,1.076884503960584,1.0813825179010945,1.076884503960584,1.0813825179010945,1.076884503960584,1.0813825179010945,1.076884503960584
2014-07-14,1.0687414034168254,1.0687414034168254,1.0642959702312584,1.0687113441509757,1.0642959702312584,1.0687278969170764,1.0642959702312584,1.0687414034168254,1.0642959702312584,1.0687414034168254,1.0642959702312584,1.0687414034168254,1.0642959702312584
2014-07-15,1.0655012014393397,1.0655012014393397,1.0610692458839577,1.0654712333069414,1.0610692458839577,1.0654877358884929,1.0610692458839577,1.0655012014393397,1.0610692458839577,1.0655012014393397,1.0610692458839577,1.0655012014393397,1.0610692458839577
2014-07-16,1.0583426173291393,1.0583426173291393,1.0539404379265884,1.0583128505380404,1.0539404379265884,1.0583292422467763,1.0539404379265884,1.0583426173291393,1.0539404379265884,1.0583426173291393,1.0539404379265884,1.0583426173291393,1.0539404379265884
2014-07-17,1.0625906926746516,1.0625906926746516,1.0581708433895125,1.0625608064028012,1.0581708433895125,1.0625772639061224,1.0581708433895125,1.0625906926746516,1.0581708433895125,1.0625906926746516,1.0581708433895125,1.0625906926746516,1.0581708433895125
2014-07-18,1.0678138727308095,1.0678138727308095,1.0633722976120108,1.0677838395525536,1.0633722976120108,1.0678003779529726,1.0633722976120108,1.0678138727308095,1.0633722976120108,1.0678138727308095,1.0633722976120108,1.0678138727308095,1.0633722976120108
2014-07-21,1.0678138727308095,1.0678138727308095,1.0633722976120108,1.0677838395525536,1.0633722976120108,1.0678003779529726,1.0633722976120108,1.0678138727308095,1.0633722976120108,1.0678138727308095,1.0633722976120108,1.0678138727308095,1.0633722976120108
2014-07-22,1.063901272281109,1.063901272281109,1.059475971636028,1.0638713491480862,1.059475971636028,1.0638878269497862,1.059475971636028,1.063901272281109,1.059475971636028,1.063901272281109,1.059475971636028,1.063901272281109,1.059475971636028
2014-07-23,1.0629222220305437,1.0629222220305437,1.0585009937480194,1.0628923264341463,1.0585009937480194,1.062908789072225,1.0585009937480194,1.0629222220305437,1.0585009937480194,1.0629222220305437,1.0585009937480194,1.0629222220305437,1.0585009937480194
2014-07-24,1.0580258432726295,1.0580258432726295,1.0536249814927503,1.0579960853910715,1.0536249814927503,1.0580124721935813,1.0536249814927503,1.0580258432726295,1.0536249814927503,1.0580258432726295,1.0536249814927503,1.0580258432726295,1.0536249814927503
2014-07-25,1.0756312932887384,1.0756312932887384,1.0711572015848585,1.0756010402388443,1.0711572015848585,1.0756176997161988,1.0711572015848585,1.0756312932887384,1.0711572015848585,1.0756312932887384,1.0711572015848585,1.0756312932887384,1.0711572015848585
2014-07-28,1.1198842064830992,1.1198842064830992,1.115226044649398,1.119852708782181,1.115226044649398,1.1198700536527644,1.115226044649398,1.1198842064830992,1.115226044649398,1.1198842064830992,1.115226044649398,1.1198842064830992,1.115226044649398
2014-07-29,1.1241667464696503,1.1241667464696503,1.1194907713975795,1.1241351283186332,1.1194907713975795,1.1241525395175935,1.1194907713975795,1.1241667464696503,1.1194907713975795,1.1241667464696503,1.1194907713975795,1.1241667464696503,1.1194907713975795
2014-07-30,1.1184566931542488,1.1184566931542488,1.113804469066671,1.118425235603364,1.113804469066671,1.1184425583644881,1.113804469066671,1.1184566931542488,1.113804469066671,1.1184566931542488,1.113804469066671,1.1184566931542488,1.113804469066671
2014-07-31,1.1412969064158545,1.1412969064158545,1.1365496783903046,1.141264806464441,1.1365496783903046,1.1412824829769093,1.1365496783903046,1.1412969064158545,1.1365496783903046,1.1412969064158545,1.1365496783903046,1.1412969064158545,1.1365496783903046
2014-08-01,1.1205979631475247,1.1205979631475247,1.1159368324407621,1.1205664453715902,1.1159368324407621,1.120583801296903,1.1159368324407621,1.1205979631475247,1.1159368324407621,1.1205979631475247,1.1159368324407621,1.1205979631475247,1.1159368324407621
2014-08-04,1.1569995530332082,1.1569995530332082,1.1521870098003024,1.1569670114314312,1.1521870098003024,1.1569849311479485,1.1521870098003024,1.1569995530332082,1.1521870098003024,1.1569995530332082,1.1521870098003024,1.1569995530332082,1.1521870098003024
2014-08-05,1.152003256382232,1.152003256382232,1.1472114952607577,1.1519708553055708,1.1472114952607577,1.1519886976389815,1.1472114952607577,1.152003256382232,1.1472114952607577,1.152003256382232,1.1472114952607577,1.152003256382232,1.1472114952607577
2014-08-06,1.1412969064158545,1.1412969064158545,1.1365496783903046,1.1412648064644408,1.1365496783903046,1.1412824829769093,1.1365496783903046,1.1412969064158545,1.1365496783903046,1.1412969064158545,1.1365496783903046,1.1412969064158545,1.1365496783903046
2014-08-07,1.1227392331407997,1.1227392331407997,1.1180691958148523,1.1227076551398156,1.1180691958148523,1.122725044229317,1.1180691958148523,1.1227392331407997,1.1180691958148523,1.1227392331407997,1.1180691958148523,1.1227392331407997,1.1180691958148523
2014-08-08,1.1234529898052252,1.1234529898052252,1.1187799836062162,1.1234213917292246,1.1187799836062162,1.1234387918734556,1.1187799836062162,1.1234529898052252,1.1187799836062162,1.1234529898052252,1.1187799836062162,1.1234529898052252,1.1187799836062162
2014-08-11,1.1470069597312558,1.1470069597312558,1.142235980721213,1.14697469917971,1.142235980721213,1.1469924641300147,1.142235980721213,1.1470069597312558,1.142235980721213,1.1470069597312558,1.142235980721213,1.1470069597312558,1.142235980721213
2014-08-12,1.1398693930870039,1.1398693930870039,1.1351281028075775,1.1398373332856233,1.1351281028075775,1.139854987688633,1.1351281028075775,1.1398693930870039,1.1351281028075775,1.1398693930870039,1.1351281028075775,1.1398693930870039,1.1351281028075775
2014-08-13,1.1448656897379803,1.1448656897379803,1.1401036173471224,1.144833489411484,1.1401036173471224,1.1448512211976003,1.1401036173471224,1.1448656897379803,1.1401036173471224,1.1448656897379803,1.1401036173471224,1.1448656897379803,1.1401036173471224
2014-08-14,1.1241667464696503,1.1241667464696503,1.1194907713975797,1.1241351283186332,1.1194907713975797,1.124152539517594,1.1194907713975797,1.1241667464696503,1.1194907713975797,1.1241667464696503,1.1194907713975797,1.1241667464696503,1.1194907713975797
2014-08-15,1.1455794464024054,1.1455794464024054,1.1408144051384859,1.1455472260008928,1.1408144051384859,1.1455649688417386,1.1408144051384859,1.1455794464024054,1.1408144051384859,1.1455794464024054,1.1408144051384859,1.1455794464024054,1.1408144051384859
2014-08-18,1.1512894997178067,1.1512894997178067,1.146500707469394,1.151257118716162,1.146500707469394,1.1512749499948438,1.146500707469394,1.1512894997178067,1.146500707469394,1.1512894997178067,1.146500707469394,1.1512894997178067,1.146500707469394
2014-08-19,1.1527170130466573,1.1527170130466573,1.1479222830521214,1.1526845918949795,1.1479222830521214,1.1527024452831203,1.1479222830521214,1.1527170130466573,1.1479222830521214,1.1527170130466573,1.1479222830521214,1.1527170130466573,1.1479222830521214
2014-08-20,1.1462932030668307,1.1462932030668307,1.1415251929298493,1.1462609625903015,1.1415251929298493,1.1462787164858768,1.1415251929298493,1.1462932030668307,1.1415251929298493,1.1462932030668307,1.1415251929298493,1.1462932030668307,1.1415251929298493
2014-08-21,1.139869393087004,1.139869393087004,1.1351281028075775,1.1398373332856235,1.1351281028075775,1.1398549876886332,1.1351281028075775,1.139869393087004,1.1351281028075775,1.139869393087004,1.1351281028075775,1.139869393087004,1.1351281028075775
2014-08-22,1.1484344730601062,1.1484344730601062,1.14365755630394,1.1484021723585274,1.14365755630394,1.1484199594182911,1.14365755630394,1.1484344730601062,1.14365755630394,1.1484344730601062,1.14365755630394,1.1484344730601062,1.14365755630394
2014-08-25,1.1334455831071777,1.1334455831071777,1.1287310126853056,1.1334137039809458,1.1287310126853056,1.13343125889139,1.1287310126853056,1.1334455831071777,1.1287310126853056,1.1334455831071777,1.1287310126853056,1.1334455831071777,1.1287310126853056
2014-08-26,1.1227392331408,1.1227392331408,1.1180691958148523,1.1227076551398159,1.1180691958148523,1.1227250442293175,1.1180691958148523,1.1227392331408,1.1180691958148523,1.1227392331408,1.1180691958148523,1.1227392331408,1.1180691958148523
2014-08-27,1.1220254764763749,1.1220254764763749,1.1173584080234888,1.1219939185504073,1.1173584080234888,1.1220112965851794,1.1173584080234888,1.1220254764763749,1.1173584080234888,1.1220254764763749,1.1173584080234888,1.1220254764763749,1.1173584080234888
2014-08-28,1.1141741531676979,1.1141741531676979,1.1095397423184898,1.114142816066912,1.1095397423184898,1.1141600724996596,1.1095397423184898,1.1141741531676979,1.1095397423184898,1.1141741531676979,1.1095397423184898,1.1141741531676979,1.1095397423184898
2014-08-29,1.130590556449477,1.130590556449477,1.1258878615198515,1.1305587576233112,1.1258878615198515,1.1305762683148373,1.1258878615198515,1.130590556449477,1.1258878615198515,1.130590556449477,1.1258878615198515,1.130590556449477,1.1258878615198515
2014-09-01,1.138441879758154,1.138441879758154,1.1337065272248505,1.1384098601068064,1.1337065272248505,1.138427492400357,1.1337065272248505,1.138441879758154,1.1337065272248505,1.138441879758154,1.1337065272248505,1.138441879758154,1.1337065272248505
2014-09-02,1.1407807646354227,1.1407807646354227,1.1360356835032108,1.140748679200938,1.1360356835032108,1.1407663477193548,1.1360356835032108,1.1407807646354227,1.1360356835032108,1.1407807646354227,1.1360356835032108,1.1407807646354227,1.1360356835032108
2014-09-03,1.142950430147545,1.142950430147545,1.1381963242848996,1.1429182836893628,1.1381963242848996,1.1429359858117605,1.1381963242848996,1.142950430147545,1.1381963242848996,1.142950430147545,1.1381963242848996,1.142950430147545,1.1381963242848996
2014-09-04,1.1580930058626322,1.1580930058626322,1.1532759144092875,1.1580604335065594,1.1532759144092875,1.158078370158576,1.1532759144092875,1.1580930058626322,1.1532759144092875,1.1580930058626322,1.1532759144092875,1.1580930058626322,1.1532759144092875
2014-09-05,1.1606580608126846,1.1606580608126846,1.1558303000053116,1.160625416312248,1.1558303000053116,1.1606433926920738,1.1558303000053116,1.1606580608126846,1.1558303000053116,1.1606580608126846,1.1558303000053116,1.1606580608126846,1.1558303000053116
2014-09-09,1.1558145753614502,1.1558145753614502,1.1510069610468487,1.1557820670881835,1.1510069610468487,1.155799968451657,1.1510069610468487,1.1558145753614502,1.1510069610468487,1.1558145753614502,1.1510069610468487,1.1558145753614502,1.1510069610468487
2014-09-10,1.149881969243688,1.149881969243688,1.145099031622652,1.1498496278300412,1.145099031622652,1.14986743730876,1.145099031622652,1.149881969243688,1.145099031622652,1.149881969243688,1.145099031622652,1.149881969243688,1.145099031622652
2014-09-11,1.1442713485842275,1.1442713485842275,1.1395117483572437,1.1442391649740846,1.1395117483572437,1.1442568875549897,1.1395117483572437,1.1442713485842275,1.1395117483572437,1.1442713485842275,1.1395117483572437,1.1442713485842275,1.1395117483572437
2014-09-12,1.1441318470796715,1.1441318470796715,1.1393728271096288,1.1440996673931276,1.1393728271096288,1.1441173878134205,1.1393728271096288,1.1441318470796715,1.1393728271096288,1.1441318470796715,1.1393728271096288,1.1441318470796715,1.1393728271096288
2014-09-15,1.1386404596442479,1.1386404596442479,1.1339042811172915,1.1386084344076712,1.1339042811172915,1.1386260697768456,1.1339042811172915,1.1386404596442479,1.1339042811172915,1.1386404596442479,1.1339042811172915,1.1386404596442479,1.1339042811172915
2014-09-16,1.1094619496533644,1.1094619496533644,1.1048471392293038,1.1094307450873317,1.1048471392293038,1.1094479285370338,1.1048471392293038,1.1094619496533644,1.1048471392293038,1.1094619496533644,1.1048471392293038,1.1094619496533644,1.1048471392293038
2014-09-17,1.1105218495081977,1.1105218495081977,1.1059026304274002,1.1104906151315752,1.1059026304274002,1.1105078149971046,1.1059026304274002,1.1105218495081977,1.1059026304274002,1.1105218495081977,1.1059026304274002,1.1105218495081977,1.1059026304274002
2014-09-18,1.106171271505032,1.106171271505032,1.1015701486669458,1.1061401594921363,1.1015701486669458,1.1061572919755094,1.1015701486669458,1.106171271505032,1.1015701486669458,1.106171271505032,1.1015701486669458,1.106171271505032,1.1015701486669458
2014-09-19,1.1096570710327025,1.1096570710327025,1.1050414490006586,1.1096258609787142,1.1050414490006586,1.1096430474504742,1.1050414490006586,1.1096570710327025,1.1050414490006586,1.1096570710327025,1.1050414490006586,1.1096570710327025,1.1050414490006586
2014-09-22,1.0744701252118,1.0744701252118,1.0700008633901408,1.0744399048207511,1.0700008633901408,1.0744565463138267,1.0700008633901408,1.0744701252118,1.0700008633901408,1.0744701252118,1.0700008633901408,1.0744701252118,1.0700008633901408
2014-09-23,1.0795386110170795,1.0795386110170795,1.0750482668129773,1.0795082480705331,1.0750482668129773,1.0795249680647876,1.0750482668129773,1.0795386110170795,1.0750482668129773,1.0795386110170795,1.0750482668129773,1.0795386110170795,1.0750482668129773
2014-09-24,1.0899652136278777,1.0899652136278777,1.0854314999378452,1.0899345574242172,1.0854314999378452,1.0899514389066611,1.0854314999378452,1.0899652136278777,1.0854314999378452,1.0899652136278777,1.0854314999378452,1.0899652136278777,1.0854314999378452
2014-09-25,1.0834674471261634,1.0834674471261634,1.0789607609160679,1.083436973677742,1.0789607609160679,1.083453754522175,1.0789607609160679,1.0834674471261634,1.0789607609160679,1.0834674471261634,1.0789607609160679,1.0834674471261634,1.0789607609160679
2014-09-26,1.0906630482387247,1.0906630482387247,1.0861264319034618,1.090632372407869,1.0861264319034618,1.0906492646984403,1.0861264319034618,1.0906630482387247,1.0861264319034618,1.0906630482387247,1.0861264319034618,1.0906630482387247,1.0861264319034618
2014-09-29,1.0970886717449282,1.0970886717449282,1.0925253280087421,1.097057815187917,1.0925253280087421,1.0970748069991418,1.0925253280087421,1.0970886717449282,1.0925253280087421,1.0970886717449282,1.0925253280087421,1.0970886717449282,1.0925253280087421
2014-09-30,1.0970886717449282,1.0970886717449282,1.0925253280087421,1.097057815187917,1.0925253280087421,1.0970748069991418,1.0925253280087421,1.0970886717449282,1.0925253280087421,1.0970886717449282,1.0925253280087421,1.0970886717449282,1.0925253280087421
2014-10-08,1.1145954058685175,1.1145954058685175,1.1099592428173923,1.114564056919639,1.1099592428173923,1.1145813198767878,1.1099592428173923,1.1145954058685175,1.1099592428173923,1.1145954058685175,1.1099592428173923,1.1145954058685175,1.1099592428173923
2014-10-09,1.1152438034286505,1.1152438034286505,1.110604943365861,1.115212436243036,1.110604943365861,1.1152297092426264,1.110604943365861,1.1152438034286505,1.110604943365861,1.1152438034286505,1.110604943365861,1.1152438034286505,1.110604943365861
2014-10-10,1.1074630327070552,1.1074630327070552,1.1028565367842387,1.1074318843622706,1.1028565367842387,1.1074490368525616,1.1028565367842387,1.1074630327070552,1.1028565367842387,1.1074630327070552,1.1028565367842387,1.1074630327070552,1.1028565367842387
2014-10-13,1.098385466865194,1.098385466865194,1.0938167291056793,1.098354573834711,1.0938167291056793,1.0983715857308192,1.0938167291056793,1.098385466865194,1.0938167291056793,1.098385466865194,1.0938167291056793,1.098385466865194,1.0938167291056793
2014-10-14,1.0925498888239975,1.0925498888239975,1.0880054241694626,1.0925191599241368,1.0880054241694626,1.0925360814382705,1.0880054241694626,1.0925498888239975,1.0880054241694626,1.0925498888239975,1.0880054241694626,1.0925498888239975,1.0880054241694626
2014-10-15,1.1029242497861245,1.1029242497861245,1.0983366329449589,1.1028932290984907,1.0983366329449589,1.1029103112916903,1.0983366329449589,1.1029242497861245,1.0983366329449589,1.1029242497861245,1.0983366329449589,1.1029242497861245,1.0983366329449589
2014-10-16,1.1052832863687476,1.1052832863687476,1.1006858571075926,1.1052521993311928,1.1006858571075926,1.10526931806137,1.1006858571075926,1.1052832863687476,1.1006858571075926,1.1052832863687476,1.1006858571075926,1.1052832863687476,1.1006858571075926
2014-10-17,1.1040521428790717,1.1040521428790717,1.0994598345630842,1.1040210904684802,1.0994598345630842,1.1040381901305927,1.0994598345630842,1.1040521428790717,1.0994598345630842,1.1040521428790717,1.0994598345630842,1.1040521428790717,1.0994598345630842
2014-10-20,1.1057295591515564,1.1057295591515564,1.1011302736173758,1.105698459562198,1.1011302736173758,1.1057155852042895,1.1011302736173758,1.1057295591515564,1.1011302736173758,1.1057295591515564,1.1011302736173758,1.1057295591515564,1.1011302736173758
2014-10-21,1.1025843711769983,1.1025843711769983,1.0979981680619626,1.1025533600487412,1.0979981680619626,1.1025704369778693,1.0979981680619626,1.1025843711769983,1.0979981680619626,1.1025843711769983,1.0979981680619626,1.1025843711769983,1.0979981680619626
2014-10-22,1.1000976355427208,1.1000976355427208,1.0955217760122762,1.1000666943560298,1.0955217760122762,1.1000837327703654,1.0955217760122762,1.1000976355427208,1.0955217760122762,1.1000976355427208,1.0955217760122762,1.1000976355427208,1.0955217760122762
2014-10-23,1.0954510137608255,1.0954510137608255,1.0908944818681088,1.0954202032643454,1.0908944818681088,1.0954371697113714,1.0908944818681088,1.0954510137608255,1.0908944818681088,1.0954510137608255,1.0908944818681088,1.0954510137608255,1.0908944818681088
2014-10-24,1.0950894345753543,1.0950894345753543,1.090534406672382,1.095058634248598,1.090534406672382,1.0950755950954518,1.090534406672382,1.0950894345753543,1.090534406672382,1.0950894345753543,1.090534406672382,1.0950894345753543,1.090534406672382
