date,hs300_benchmark_nav,baseline_nav,vg60_nav,vg50_nav,top2_gap05_cap70_nav,vg50_top2_gap05_cap70_nav,leader_margin05_nav,combo_vg60_top2_leader_nav
2020-01-15,1.7783306877862868,2.7499259150707105,2.757940905216235,2.7598534047811034,2.8418111417006764,2.852070345671772,2.63721794978982,2.7464650157506796
2020-01-16,1.7757608457519136,2.7565145688847106,2.76454876245499,2.7664658442515044,2.848619946881507,2.8589037312760253,2.6435365622324336,2.753045377462198
2020-01-17,1.7779023807805578,2.7565145688847106,2.76454876245499,2.7664658442515044,2.848619946881507,2.8589037312760253,2.6435365622324336,2.753045377462198
2020-01-20,1.7907515909524243,2.8348246418643894,2.8430870795701884,2.84505862391774,2.9295466499179135,2.940122587278185,2.7186370327504004,2.831256893867374
2020-01-21,1.7582002585170302,2.8074161163215017,2.815598668579869,2.817551151034557,2.901222303855171,2.911695987677429,2.692351868069112,2.8038828631255623
2020-01-22,1.764196556597234,2.870064174705245,2.878429322272028,2.880425374767546,2.9659636662842965,2.976671072479157,2.7524322444834857,2.866452076249703
2020-01-23,1.7115147948925824,2.783923094427598,2.7920371734453093,2.7939733171346863,2.8769442929442492,2.887330330876781,2.669821726913722,2.7804194082040095
2020-02-03,1.5671753339619516,2.55452274129202,2.5619682053628035,2.56374480727211,2.639878822969946,2.6494090323868944,2.449823535085448,2.551307765219433
2020-02-04,1.6147174115978569,2.535982247465063,2.543373673034481,2.545137380528639,2.620718822461814,2.630179862485197,2.4320429385790283,2.5327906053965403
2020-02-05,1.630564770809825,2.615344423061409,2.622967159246086,2.6247860610003744,2.702732782766451,2.7124899008559997,2.5081523904264516,2.612052900302264
2020-02-06,1.6691124013254237,2.7019213418937866,2.7097964169314737,2.711675530605904,2.792202557644237,2.8022826699877847,2.5911808833509133,2.6985208583812357
2020-02-07,1.665257638273864,2.698313970275771,2.7061785311945825,2.708055136039007,2.7884746503576627,2.798541304607294,2.587721362812394,2.694918026794612
2020-02-10,1.6708256293483392,2.73525706301587,2.7432292990260847,2.7451315967986,2.8266521488794716,2.8368566274689027,2.6231503126473696,2.7318146250732265
2020-02-11,1.6888145235889518,2.799531877488483,2.807691450183581,2.809638449362064,2.8930746233534137,2.9035188932871367,2.684790771220315,2.7960085469441576
2020-02-12,1.7008071197493604,2.8924778229562285,2.9009082977992375,2.902919938384709,2.989126237674576,2.9999172629181836,2.773927251008506,2.888837515966208
2020-02-13,1.6918126726290539,2.86273512040655,2.8710789065622273,2.8730698618974624,2.9583897210918044,2.9690697846362486,2.745403577476285,2.859132245879152
2020-02-14,1.7033769617837335,2.85901728258784,2.867350232657601,2.8693386023365566,2.9545476565189577,2.9652138498510063,2.741838118284757,2.85541908711827
2020-02-17,1.7406396712821457,2.977184036001501,2.9858613973002877,2.9879319487803047,3.076662799544876,3.0877698399627422,2.85516171055429,2.973437122621278
2020-02-18,1.7299319961389237,2.9877119888513737,2.9964200351362105,2.998497908524478,3.0875425303565684,3.098688847620074,2.865258166636275,2.983951825592432
2020-02-19,1.7303603031446528,2.9210715727431644,2.929585387512354,2.931616914282296,3.018675410720362,3.029573111241931,2.8013490625477333,2.9173952792966897
2020-02-20,1.7693362406659803,3.009925460887443,3.0186982510108282,3.0207915732718713,3.1104982369019694,3.1217274264127877,2.8865612013324546,3.006137341024345
2020-02-21,1.775332538746184,3.065459140977617,3.074393790697375,3.076525735140356,3.167887503265474,3.1793238733945732,2.939818788072906,3.06160112960413
2020-02-24,1.7611984075571314,3.1172905757284464,3.126376294404819,3.1285442862176085,3.221450818538079,3.2330805572442403,2.9895258690306603,3.1133673322785964
2020-02-25,1.7577719515113004,3.161717519800586,3.170932726154056,3.1731316157123963,3.267362231628883,3.279157714829669,3.032131938423021,3.1577383631424247
2020-02-26,1.743209513316519,3.0025209702087534,3.0112721790526225,3.013360351689407,3.102846334720169,3.1140479001485497,2.879460189767061,2.998742169213708
2020-02-27,1.7436378203222478,3.0136277062267878,3.022411286989931,3.0245071840631033,3.114324187992869,3.125567189544906,2.8901117071151505,3.0098349269296643
2020-02-28,1.684531453531663,2.8433244206169204,2.851611631951188,2.8535890876664167,2.938330437811454,2.94893808546743,2.7267884411111005,2.8397459752849903
2020-03-02,1.7457793553508916,2.9284760634218543,2.93701145947056,2.93904813586476,3.0263273129021617,3.0372526375061684,2.808450074113126,2.9247904511073273
2020-03-03,1.7444944343337052,2.998818724869408,3.007559143073519,3.0096447408981737,3.099020383629268,3.1102081370164303,2.875909683984364,2.995044583308388
2020-03-04,1.7569153374998427,2.9840097435120283,2.9927069991571065,2.994782297733244,3.0837165792656664,3.094849084487954,2.8617076608535768,2.980254239687112
2020-03-05,1.7988894240612723,3.021032196905477,3.029837358948137,3.0319384056455667,3.121976090174669,3.1332467158091437,2.8972127186805436,3.0172300987403013
2020-03-06,1.7650531706086914,3.002520970208753,3.011272179052622,3.0133603516894056,3.102846334720168,3.114047900148549,2.87946018976706,2.9987421692137066
2020-03-09,1.7089449528582088,2.8618356473136446,2.8701768118467035,2.8721671416225774,2.9574601932659554,2.9681369011280245,2.7445409700245835,2.8582339048115846
2020-03-10,1.7466359693623497,2.9580940261366133,2.9667157473033843,2.9687730221946174,3.056934921629364,3.0679707425631197,2.836854120374699,2.9543711383498783
2020-03-11,1.717939399978515,2.884049119349714,2.892455027721322,2.894460806369971,2.9804158998113572,2.9911754799207384,2.7658440047207637,2.880419420243498
2020-03-12,1.690956058617596,2.811174122090048,2.8193676275086563,2.8213227235553537,2.905105878538075,2.915593582428107,2.695955848894161,2.8076361392831988
2020-03-13,1.665685945279592,2.7429060986735307,2.750900628719043,2.7528082461902765,2.8345567671952145,2.8447897821959582,2.6304858463155343,2.739454034092524
2020-03-16,1.5958719033457858,2.7426318080636634,2.750625538656171,2.7525329653656576,2.834273311518495,2.8445053032177388,2.630222797730903,2.739180088689115
2020-03-17,1.581737772156733,2.7454916952462116,2.7534937613242176,2.755403177008375,2.8372287581415594,2.8474714192794885,2.632965470095586,2.7420363765813875
2020-03-18,1.5551827378015426,2.7397719208811155,2.7477573159881254,2.7496627537229408,2.831317864895431,2.84153918715599,2.6274801253662203,2.736323800796843
2020-03-19,1.5401919926010323,2.712675919770063,2.720582340319723,2.7224689335140178,2.80331648586521,2.8134367205289443,2.6014946760470323,2.7092619011615096
2020-03-20,1.5607507288760183,2.7113195818101783,2.7192220491495633,2.721107699047261,2.8019148276222774,2.81203000216868,2.600193928709009,2.707907270210929
2020-03-23,1.5102105022000112,2.855627277054937,2.8639503465454457,2.8659363585666644,2.9510443783247933,2.9616979244949553,2.7385870549043703,2.852033348052247
2020-03-24,1.5466165976869655,2.816775205258271,2.824985035708093,2.826944027157594,2.910894114674116,2.921402714637881,2.701327367082542,2.813230173248815
2020-03-25,1.5873057632312084,2.863952721011366,2.8723000560105936,2.874291858154323,2.9596480062499393,2.9703326123214717,2.746571273723334,2.8603483140815547
2020-03-26,1.5774547020994443,2.78902372540351,2.7971526708242695,2.7990923618654016,2.8822153549236322,2.892620421882828,2.674713304352665,2.7855136198177926
2020-03-27,1.5847359211968355,2.822325501229223,2.8305515086848576,2.8325143602160328,2.9166298666242128,2.9271591731888917,2.7066501796285176,2.81877348393502
2020-03-30,1.5701734830020537,2.8473018330985083,2.8556006370802987,2.8575808589790066,2.942440750399648,2.9530632366684393,2.7306028360854073,2.8437183820229404
2020-03-31,1.57145840401924,2.8389763891420796,2.847250927615151,2.8492253593913484,2.9338371224745026,2.9444285488419233,2.722618617266444,2.835403415993633
2020-04-01,1.5731716320421558,2.755721949577796,2.7637538329636806,2.7656703635147695,2.847800843223051,2.858081670576764,2.6427764290768123,2.752253755700565
2020-04-02,1.5945869823285996,2.744621357635891,2.752620887010151,2.754529697397892,2.8363293393228575,2.846568753474743,2.6321308039848614,2.7411671343281556
2020-04-03,1.583451000179649,2.7085444338247013,2.7164388126611803,2.7183225325180413,2.7990469516472287,2.8091517728931743,2.5975325224360213,2.7051356148678263
2020-04-07,1.6190004816551453,2.7141530079033487,2.7220637336042013,2.7239513540735936,2.8048429289928016,2.814968674258971,2.6029112245137296,2.710737130316236
2020-04-08,1.6125758765692126,2.6883109634864235,2.696146369437676,2.6980160174597265,2.7781374060018473,2.7881667418326748,2.5781283374468145,2.6849276092169245
2020-04-09,1.61728725363223,2.6922611045615827,2.70010802367456,2.701980418913561,2.782219535944751,2.792263608646409,2.5819165787556146,2.6888727788706768
2020-04-10,1.6121475695634835,2.695002714647694,2.702857624513332,2.7047319264684626,2.785052753394796,2.795107054276395,2.584545821707504,2.6916109385232945
2020-04-13,1.6031531224431772,2.675811444044913,2.6836104186419245,2.68547137358415,2.765220231244477,2.775202934866492,2.566141121044277,2.6724438209549697
2020-04-14,1.6297081567983676,2.675543862900508,2.6833420576000604,2.6852028264467918,2.764943709221353,2.7749254145730053,2.5658845069321723,2.672176576572874
2020-04-15,1.6202854026723321,2.6777369316405903,2.6855415183030114,2.6874038123701087,2.7672100565239934,2.7771999436013437,2.5679876909542476,2.674366885242196
2020-04-16,1.6211420166837895,2.642467271758485,2.6501690607510335,2.6520068257176166,2.730761906460146,2.7406202123073475,2.5341635869613666,2.639141613734786
2020-04-17,1.6357044548785713,2.727135473747646,2.735084038408173,2.7369806878336336,2.818259187183934,2.8284333663967822,2.615361593365297,2.7237032571722835
2020-04-20,1.6425573669702334,2.6916294535586425,2.699474531648727,2.7013464875914326,2.781566779138474,2.7916084953270186,2.581310816486229,2.688241922827526
2020-04-21,1.6254250867410784,2.6643171303363324,2.672082603372231,2.6739355643282012,2.753341849872736,2.763281671427201,2.555117911194639,2.660963973331559
2020-04-22,1.6399875249358606,2.652026584886292,2.659756235647807,2.6616006488597463,2.740640631703153,2.750534600672282,2.5433311038134225,2.648688896058373
2020-04-23,1.6369893758957583,2.679338908108602,2.6871481639243036,2.6890115721229777,2.768865560968891,2.7788614245720997,2.569524009105013,2.67596684555434
2020-04-24,1.6232835517124342,2.664317130336332,2.672082603372231,2.6739355643282012,2.7533418498727356,2.7632816714272006,2.555117911194639,2.660963973331559
2020-04-27,1.630564770809825,2.7516933491729847,2.7597134907179846,2.761627219485767,2.844064604950688,2.854331944134846,2.641554498656887,2.750568559487249
2020-04-28,1.6408441389473183,2.7725124310077236,2.780593252273159,2.7825214601528083,2.8587031243560985,2.8690233099642186,2.6690570492130568,2.7701992527461066
2020-04-29,1.6494102790618956,2.8527765298445518,2.861091290489114,2.8630753198922667,2.941462439536182,2.952081394011269,2.7463261198232485,2.850396385185763
2020-04-30,1.6738237783884415,2.946644713229995,2.9552330639959092,2.957282376197735,3.038248757289161,3.049217119422227,2.8366916430792353,2.9441862519372264
2020-05-06,1.6781068484457302,2.933040628681381,2.94158932870507,2.9436291796317255,3.024221754716266,3.0351394780583205,2.8235951904334406,2.9305935176254208
2020-05-07,1.6751086994056281,2.9017512342195664,2.910208737536138,2.912226827529903,2.9919596487986064,3.0027609029213345,2.7934733493481114,2.8993302287082665
2020-05-08,1.6930975936462407,2.904472051129288,2.9129374845943046,2.9149574668431035,2.9947650493131843,3.0055764311941147,2.796092639877269,2.9020487755706266
2020-05-11,1.6900994446061386,2.884065924306366,2.8924718816580453,2.8944776719940895,2.973724545453842,2.984459969148255,2.776447960908577,2.881659674102918
2020-05-12,1.6896711376004097,2.8432536706605207,2.851540675785525,2.853518082296059,2.931643537735155,2.942227045056534,2.7371586029711907,2.8408814711674983
2020-05-13,1.6935259006519696,2.8024414170146765,2.8106094699130058,2.81255849259803,2.8895625300164687,2.8999941209648137,2.6978692450338055,2.80010326823208
2020-05-14,1.6793917694629164,2.749385487275078,2.7573989022787297,2.759311025990591,2.8348572199821755,2.8450913196455763,2.646793079715204,2.747091604416035
2020-05-15,1.671253936354068,2.7765936563723077,2.7846863728604094,2.7866174191226105,2.8629112251279665,2.87324660237339,2.672985985006794,2.7742770730396473
2020-05-18,1.6763936204228145,2.79699978319523,2.805151975796669,2.807097213971625,2.8839517289873093,2.8943630644192497,2.6926306639754864,2.7946661745073564
2020-05-19,1.6888145235889516,2.8486953044799668,2.8569981699018605,2.8589793609224623,2.937254338764312,2.9478581016020957,2.742397184029508,2.84631856489222
2020-05-20,1.6819616114972895,2.8242079522924604,2.8324394463783493,2.834403607103645,2.9120057341331007,2.9225183471470637,2.718823569267077,2.821851643130969
2020-05-21,1.6708256293483388,2.8500557129348287,2.858362543430945,2.8603446805790638,2.938657039021602,2.9492658657384867,2.743706829294088,2.847677838323401
2020-05-22,1.6339912268556558,2.791484687319222,2.7996208055097633,2.801562208083765,2.8782651821442577,2.888655988610322,2.6873213620728813,2.7891556800173505
2020-05-25,1.634847840867114,2.779828436983017,2.787930581628647,2.7898638775938216,2.8662465672295987,2.8765939853719105,2.6761000608519043,2.777509154789891
2020-05-26,1.6545499631306422,2.832551593682553,2.8408074063157716,2.842777369819404,2.920608759116362,2.931152429855019,2.726855870446061,2.8301883232069587
2020-05-27,1.6468404370275225,2.7902162169317437,2.798348638012628,2.8002891583995675,2.8769572780860884,2.8873433628961953,2.6861002242371934,2.787888267947264
2020-05-28,1.6489819720561667,2.8560620273608115,2.8643863639834275,2.8663726783617993,2.944850075209064,2.9554812593657225,2.7494890200893987,2.8536791415271408
2020-05-29,1.6558348841478288,2.842242637897011,2.8505266962453057,2.8525033996097258,2.9306010744128796,2.9411808183441805,2.736185296559917,2.839871281934564
2020-06-01,1.6995221987321738,2.8310383279742366,2.8392897300123643,2.8412586410803686,2.919048449643999,2.9295864875195505,2.7253990717457404,2.828676320055052
2020-06-02,1.7042335757951912,2.8607818061095918,2.869119899095589,2.8711094959532284,2.9497165804425514,2.96036533313819,2.754032681859593,2.858394982443405
2020-06-03,1.7038052687894627,2.895933189360466,2.9043737352848544,2.9063877789847896,2.9859607350226582,2.9967403325056723,2.7878724029032362,2.8935170379932766
2020-06-04,1.7046618828009201,2.895933189360466,2.9043737352848544,2.9063877789847896,2.9859607350226582,2.9967403325056723,2.7878724029032362,2.8935170379932766
2020-06-05,1.7145129439326843,2.8851173791294276,2.893526401072773,2.8955329226673863,2.9748086874595483,2.9855480250079856,2.777460181043654,2.882710251670239
2020-06-08,1.7226507770415334,2.9040450470337444,2.9125092359439155,2.9145289212228422,2.9943247706949907,3.0051345631289377,2.7956815692979236,2.9016221277355547
2020-06-09,1.734215066196213,2.9256766674958206,2.9342039043680788,2.9362386338576494,3.01662886582121,3.0275191781243116,2.8165060130170887,2.9232357003816296
2020-06-10,1.7303603031446533,2.933788525169099,2.94233940502714,2.944379776095702,3.024992901493542,3.0359134087475765,2.8243151794117756,2.9313407901239077
2020-06-11,1.7145129439326852,2.8986371419182255,2.907085568837875,2.909101493064141,2.9887487469134353,2.9995384093800945,2.7904754583681326,2.8962187345740364
2020-06-12,1.7187960139899734,2.841854138205275,2.850137064224446,2.852113497397772,2.930200497207108,2.9407787950172377,2.7358112936053236,2.8394831063780894
2020-06-15,1.6943825146634275,2.7715513717035267,2.779629391845915,2.781556931334649,2.857283531218687,2.86759859196283,2.668131851518037,2.768823609429054
2020-06-16,1.7209375490186174,2.8770055214561494,2.8853909004137117,2.887391780429334,2.9329448312023807,2.943533036314867,2.7696510146489675,2.842142477306892
