date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr885_evb-20_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr885_evb-20_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap15_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap10_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr890_evb-15_evs95_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap15_evr890_evb-15_evs95_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr895_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr895_evb-15_evsna_nav,hs300_benchmark
2025-09-03,14.106762619126263,12.94377196768204,12.894444295141204,13.89669179815347,13.813199052670985,13.868434158426435,13.815581526773927,14.107774076836344,14.089717130015023,13.983658882306102,13.942751214043307,2.125592938824872
2025-09-04,13.538421056704967,12.422285657721504,12.374945327509975,13.336813692716197,13.256684752147677,13.309694513424517,13.258971239730492,13.539391764210995,13.52206230630021,13.420276995751856,13.381017439725952,2.0821372027706375
2025-09-05,14.415820478168417,13.227350458386766,13.176942091055876,14.201147322845072,14.11582537743479,14.172270600918146,14.118260047946318,14.416854095389,14.398401548139988,14.290019724437364,14.24821583095883,2.127929268720261
2025-09-08,14.391993856732778,13.205488152842257,13.155163100997115,14.177675515484152,14.092494591092862,14.148846521310405,14.09492523755507,14.393025765579823,14.374603716897195,14.266401027825706,14.224666228267006,2.1283965346993385
2025-09-09,14.372470923757414,13.187574730790988,13.137317945554624,14.158443308217347,14.073377932894116,14.12965342096142,14.075805282151752,14.373501432806247,14.355104373880096,14.247048463209676,14.205370277467146,2.115780353264238
2025-09-10,14.490874269464594,13.2962166600857,13.245545849206282,14.275083450792089,14.189317289563947,14.24605638657531,14.191764635819652,14.491913268057072,14.473364650408723,14.364418553115927,14.322397013981966,2.1204530130550157
2025-09-11,15.225497383837372,13.970275927357793,13.917036330896234,14.998766926857444,14.908652801296883,14.968268319107853,14.91122421716322,15.22658905505454,15.207100104682935,15.092630923012779,15.048479078048038,2.1774594625025063
2025-09-12,15.20462214786184,13.951121688959221,13.897955087757609,14.978202554407286,14.888211981699442,14.947745762410419,14.890779871972384,15.2057123223204,15.186250092680977,15.071937856371557,15.027846546715395,2.1592360893184726
2025-09-15,15.219457237386294,13.964733743057609,13.911515267414076,14.99281672723244,14.90273835107973,14.962330218664421,14.905308746833027,15.220548475523747,15.201067256664057,15.08664348635906,15.042509156986945,2.1629742171510937
2025-09-16,15.22855519445037,13.973081645747168,13.919831356918785,15.001779202091194,14.911646978472975,14.97127446915803,14.914218910769254,15.229647084913172,15.210154220480977,15.095662049408915,15.051501337214638,2.158768823339394
2025-09-17,15.247291452915626,13.990273248360017,13.936957443718605,15.02023644960943,14.92999333296057,14.989694185567545,14.932568429600916,15.248384686771919,15.22886783954283,15.114234804489774,15.070019759727035,2.174188600648961
2025-09-18,15.22812553467102,13.9726874080076,13.919438621587494,15.001355940589397,14.911226259969565,14.970852068319418,14.913798119701124,15.229217394327131,15.209725079868306,15.095236139088305,15.0510766728482,2.1466199078833714
2025-09-19,15.228868046669229,13.973368705782828,13.92011732299177,15.002087395472005,14.911953320196435,14.971582035856056,14.914525305329947,15.2299599595636,15.210466694674118,15.095972171499094,15.051810552076482,2.1512925676741492
2025-09-22,15.318606064892489,14.055708536406952,14.002143363152632,15.090489080216804,14.9998238785788,15.059803963936819,15.00241101945784,15.31970441202077,15.300096280618916,15.18492708408172,15.140505236768474,2.158301557360316
2025-09-23,15.39662649631408,14.127296802291006,14.073458811920771,15.167347670575078,15.07622069466618,15.136506269447748,15.078821012321663,15.397730437522947,15.37802243836127,15.262266664275028,15.217618568458674,2.1597033552975495
2025-09-24,15.652674161275634,14.36223536882124,14.30750204649476,15.419582402361325,15.326939974388816,15.388228105195068,15.329583535625224,15.65379646115345,15.63376071570478,15.516079909815778,15.470689311043891,2.178861260439739
2025-09-25,15.869958990468549,14.561606787838144,14.50611367709019,15.63363153505279,15.539703078001121,15.60184198873779,15.54238333620993,15.871096869712211,15.850782995205037,15.731468586422151,15.685447891578534,2.1938137717702286
2025-09-26,15.836635900429682,14.531030922179442,14.47565433359308,15.600804675727577,15.507073445803805,15.569081879800198,15.50974807611618,15.837771390401103,15.8175001701358,15.698436292862743,15.652512230389684,2.1732540686908055
2025-09-29,16.261753949415535,14.921101361016925,14.864238245402516,16.01959208032875,15.923344732850417,15.987017718879638,15.9260911608367,16.262919920436364,16.24210454030883,16.119844516863743,16.072687670612435,2.209233549079795
2025-09-30,16.259057897650536,14.918627577328817,14.861773889104818,16.016936176812003,15.920704786273607,15.98436721589748,15.923450758926963,16.260223675363914,16.23941174623819,16.11717199239951,16.070022964326913,2.215308006807806
2025-10-09,16.376775353146623,15.026640162618316,14.969374847130585,16.132900643108048,16.03597252619692,16.100095879158,16.03873838000918,16.377949571225177,16.356986961330858,16.233862177567755,16.186371785090852,2.2503529552386405
2025-10-10,15.68835852509332,14.394977839970624,14.340119738723514,15.454735372562672,15.361881741950237,15.423309595077088,15.364531329875758,15.689483383547183,15.669401961377552,15.551452871318805,15.505958792807684,2.2050281552680953
2025-10-13,15.478177567009595,14.202124634253805,14.148001481042229,15.247684323701181,15.15607467696459,15.216679565406986,15.158688767681923,15.479287355446592,15.459474969234073,15.343106073350134,15.298221490663149,2.192411973832995
2025-10-14,15.314739628092648,14.052160856644003,13.998609203311549,15.086680220451095,14.996037902832077,15.05600284913578,14.99862439071328,15.315837697996633,15.296234515713554,15.181094388036659,15.136683752857495,2.1704504728163383
2025-10-15,15.575249558587307,14.291193810318843,14.236731221650478,15.343310767954197,15.251126587761199,15.312111562114548,15.253757072849963,15.576366307105577,15.556429666743675,15.439330958810983,15.394164880720957,2.198953697540084
2025-10-16,15.73867251706672,14.441143842509325,14.386109806344523,15.504300113847895,15.411148693201032,15.47277355103709,15.413806778595896,15.7398009830439,15.719655157927825,15.60132779441485,15.555687812258208,2.2059626872262506
2025-10-17,15.478692174357729,14.202596816309104,14.14847186364974,15.24819126777525,15.156578575266819,15.217185478657084,15.159192752895564,15.479801999692175,15.459988954771644,15.343616189938107,15.298730114960705,2.160637887255704
2025-10-20,15.980887011049866,14.66338967325256,14.607508676125386,15.74290767128746,15.648322672034057,15.7108959220386,15.651021664742304,15.98203284385486,15.961576979195675,15.841428585195754,15.795086214373772,2.1681141429209485
2025-10-21,16.10194100396666,14.774463724925335,14.718159433532596,15.862158988965389,15.766857515600021,15.829904753172189,15.769576952970942,16.103095516367237,16.082484700102807,15.96142619123716,15.91473278051199,2.200822761456394
2025-10-22,16.262121285639008,14.921438413283305,14.864574013189856,16.01995394636575,15.92370442475926,15.987378849095464,15.926450914784514,16.26328728299792,16.242471432672446,16.120208647499727,16.073050736023973,2.1938137717702273
2025-10-23,16.232823628794588,14.894556115790936,14.83779416196826,15.99109257550643,15.8950164559676,15.958576165169093,15.89775799794697,16.233987525505622,16.213209176784588,16.091166658885854,16.044093706578934,2.202224559393627
2025-10-24,16.30787595094742,14.963420969465734,14.906396577231742,16.065027256187843,15.968506929526475,16.032360506503533,15.971261147001899,16.309045228925008,16.28817081168517,16.16556403124166,16.118273437539628,2.228858720201061
2025-10-27,16.804565304858034,15.419162227001157,15.360401041537868,16.554320161801883,16.45486011332555,16.520658480169114,16.457698216066138,16.80577019556195,16.78426000571486,16.65791898773197,16.609188063326997,2.255025615029417
2025-10-28,16.827829578379035,15.440508545754783,15.381666011189852,16.577237995450755,16.477640254286147,16.543529712519206,16.480482286101793,16.82903613713603,16.807496168539473,16.680980243800832,16.63218185620751,2.24381123153155
2025-10-29,17.28569380048904,15.86062549555847,15.800181929131998,17.028283933619246,16.925976262331453,16.9936584904163,16.928895622282642,17.28693318820262,17.264807143967502,17.134848878955854,17.084722748193304,2.2718471902762176
2025-10-30,17.18735315671112,15.770392257601333,15.710292562777774,16.931407729297153,16.829682100152066,16.896979274911374,16.83258485147069,17.18858549338081,17.166585327196028,17.0373664122847,16.987525455841805,2.253623817092184
2025-10-31,17.483884100269616,16.042476577612423,15.981339991357638,17.223522883036328,17.120042196174126,17.188500439455634,17.122995028245704,17.485137698267454,17.46275796636492,17.33130965601295,17.280608800683524,2.222316996493972
2025-11-03,17.71961319787019,16.258771681448106,16.196810811971954,17.455741621357657,17.350865740567535,17.420246982412724,17.353858384641732,17.72088369769162,17.698202227686973,17.564981645716028,17.51359720847735,2.225587858347516
2025-11-04,16.949775646196915,15.55240112783099,15.493132179647047,16.69736810369857,16.597048608558374,16.66341554728319,16.59991123569815,16.950990948511436,16.929294886435382,16.801862139983854,16.752710125593023,2.2097008150588713
2025-11-05,16.65894701070554,15.285549005830395,15.227297009592434,16.410870342119907,16.31227215483026,16.377500352451126,16.315085664273003,16.660141460548545,16.638817665118424,16.513571442697714,16.465262791285564,2.212504410933339
2025-11-06,17.006999894148333,15.60490769056998,15.545438644104062,16.75374019690185,16.65308201246074,16.719673013039625,16.655954304134646,17.00821929945291,16.986449989160377,16.858587016183595,16.809269059356858,2.245213029468784
2025-11-07,16.81145810976599,15.42548677483365,15.36670148702792,16.561110322522442,16.461609478066094,16.52743483372477,16.46444874492418,16.8126634946854,16.791144481906,16.664751642053687,16.61600072946403,2.240540369678006
2025-11-10,17.06944909099419,15.66220844662309,15.602521031590573,16.815259431685913,16.714231633390895,16.781067154139663,16.717114472034243,17.070672973918715,17.048823727367456,16.92049124536389,16.87099219446924,2.2461475614269397
2025-11-11,17.091918994289426,15.68282588467334,15.62305989824484,16.83739472447129,16.736233935073532,16.803157436850856,16.739120568631712,17.093144488310525,17.071266479820057,16.942765063339177,16.8932008528204,2.2255878583475166
2025-11-12,17.047763873100983,15.642311002889361,15.582699415412469,16.79389713916182,16.692997687704924,16.759748299865098,16.695876863958013,17.048986201191035,17.0271647121655,16.8989952651738,16.849559098423704,2.226522390305672
2025-11-13,17.094846469652925,15.685512012920425,15.625735789873502,16.84027860534259,16.739100489293634,16.806035453616666,16.741987617269594,17.096072173574598,17.07419041785534,16.945666991866283,16.896094292072235,2.248483891322328
2025-11-14,16.772626932143066,15.389856919709683,15.331207414412372,16.52285739928593,16.42358638230436,16.489259694275866,16.426419091011752,16.77382953285925,16.752360224787317,16.626259327655415,16.577621020131524,2.215308006807805
2025-11-17,16.707196864991396,15.315470303748755,15.257104279854138,16.4429944444612,16.34420325227948,16.39418160224006,16.331703341784024,16.69275350842546,16.655765078807406,16.545896581339743,16.49749336626159,2.2008227614563936
2025-11-18,16.153264013618514,14.808421601417281,14.751987899292029,15.898616842588472,15.803096326710131,15.852213211185132,15.791800393403628,16.140107142566585,16.105149109034528,15.998112202271372,15.951311470623848,2.1882065800212933
2025-11-19,16.311632669905467,14.953605251530966,14.89661826620751,16.054488905600575,15.958031894427243,16.00763032708896,15.94662521435292,16.298346807215214,16.263046040673142,16.154959730453022,16.10770015847589,2.1947483037283826
2025-11-20,16.351523382831864,14.990174857184483,14.933048508039018,16.093750763752574,15.99705786332031,16.046777590819826,15.985623287779635,16.338205029063293,16.30281793316519,16.194467293796695,16.14709214675378,2.184935718167749
2025-11-21,15.828440924645001,14.5106417073142,14.455342820383638,15.578914407906415,15.485314696950335,15.533443898804506,15.474245911540775,15.815548622753381,15.78129355404792,15.676409033245875,15.630549409117371,2.1326019285110367
2025-11-24,15.946996712671972,14.61932711547143,14.563614037203372,15.695601230255312,15.601300452937464,15.649790144841166,15.590148761789873,15.93400784681568,15.899496205988958,15.793826095053639,15.74762298012253,2.1293310666574925
2025-11-25,15.974912463044019,14.644918735869679,14.589108129997307,15.72307690443883,15.628611050460659,15.677185625189585,15.617439837905252,15.96190085974422,15.92732880513755,15.821473715143677,15.775189720116707,2.1480217058206037
2025-11-26,15.917717351291696,14.59248541170346,14.536874625006762,15.666783441628306,15.572655804531609,15.621056467307254,15.561524588361284,15.904752333543245,15.870304057550781,15.764827961414667,15.718709677359449,2.1615724192138597
2025-11-27,16.070374780434953,14.732433323743773,14.67628920682501,15.817034311797768,15.722003952107537,15.770868797063647,15.710765983014898,16.057285422855948,16.022506773787033,15.916019118686975,15.86945854139806,2.1597033552975486
2025-11-28,16.057683467676465,14.720798628127788,14.664698850097015,15.804543070485392,15.709587759450395,15.758414014203185,15.698358665358027,16.044604447201177,16.009853263995296,15.903449705760076,15.856925898917195,2.16577781302556
2025-12-01,15.733991034138324,14.424055256572643,14.369086343632608,15.485953467088256,15.392912274971355,15.44075428506312,15.38190953811168,15.721175661901865,15.687124996618316,15.582866332244755,15.537280357081315,2.190075643937606
2025-12-02,15.635748825389769,14.333992217611815,14.279366527660024,15.389259991803877,15.29679974397494,15.344343031083312,15.285865707622913,15.623013471660483,15.589175416931978,15.485567738150502,15.440266399407555,2.1802630583769727
2025-12-03,15.6082936035717,14.308822784393884,14.254293013125062,15.362237586199305,15.269939691746714,15.31739949634919,15.259024854756147,15.595580612184346,15.561801974584425,15.458376223245937,15.413154430312899,2.1704504728163387
2025-12-04,15.553383159935564,14.25848391795802,14.20414598405514,15.30819277499016,15.21621958729026,15.263512426880942,15.205343149022616,15.54071489323207,15.507055089889317,15.403993193436804,15.358930492123582,2.1760576645652723
2025-12-05,15.676931658116871,14.37174636743871,14.316976799462463,15.429793600210735,15.337089822317278,15.384758333184498,15.326126986923061,15.664162760874689,15.63023558045331,15.526355010507352,15.480934353049541,2.195215569707462
2025-12-08,15.676130979620767,14.371012349550593,14.316245578857401,15.429005543963223,15.336306500792292,15.38397257705353,15.325344225310356,15.663362734533079,15.629437286897451,15.525562022513853,15.480143684855893,2.2111026129961058
2025-12-09,15.584240135335486,14.2867718912544,14.232326154163461,15.338563307434312,15.246407650469612,15.293794316205569,15.235509634003542,15.571546735553866,15.537820153188633,15.434553788141036,15.389401685142563,2.1998882294982387
2025-12-10,15.651772991106563,14.348682289014425,14.294000616383583,15.405031545512074,15.312476540575561,15.360068552021982,15.301531298568317,15.639024585657086,15.60515185228271,15.501437992042776,15.456090226603717,2.197084633623772
2025-12-11,15.672424038483504,14.367614030352321,14.312860210379911,15.425357040679325,15.332679918089239,15.38033472273383,15.321720234861095,15.659658812707981,15.625741387436904,15.521890686479775,15.476483088914794,2.181197590335127
2025-12-12,15.872118074360813,14.550682509395727,14.495231030193123,15.62190301178998,15.52804502090549,15.576307030934842,15.516945692184702,15.859190197329317,15.824840604863024,15.71966666472146,15.67368049511204,2.1933465057911494
2025-12-15,16.085420625701524,14.746226524911613,14.690029843214035,15.831842967730369,15.736723636120868,15.785634230656955,15.725475145509826,16.07231901324661,16.037507802760825,15.930920448879418,15.884316279374953,2.1807303243560487
2025-12-16,15.894480438614272,14.571183091667553,14.515653486396927,15.643912845880504,15.54992261766194,15.598252624454096,15.538807651001045,15.881534347385163,15.84713635948134,15.741814238867052,15.695763278946055,2.1587688233393925
2025-12-17,16.014893169209834,14.681570842362005,14.62562055826357,15.762427337137174,15.667725061735137,15.716421204942385,15.656525890781356,16.00184900153202,15.967190422810743,15.861070407343318,15.814670576513828,2.195682835686538
2025-12-18,16.024299742916682,14.690194270367538,14.634211123079464,15.771685621471576,15.67692772135045,15.725652466925224,15.665721972405427,16.011247913562737,15.976568977635711,15.870386631078299,15.823959546652793,2.1811975903351266
2025-12-19,16.014099600282517,14.68084334213446,14.624895830480805,15.761646278380073,15.666948695658926,15.715642425878105,15.655750079645724,16.001056078968436,15.966399217646762,15.860284460631325,15.813886929003186,2.1905429099166827
2025-12-22,16.284846489833605,14.929049158888567,14.872155754856541,16.028124994673348,15.931826380572994,15.981343365069751,15.920438432001077,16.271582444549228,16.236339647231237,16.128430831160685,16.081248866583785,2.21016808103795
2025-12-23,16.460176978799957,15.089782481764207,15.032276535983376,16.200691496561117,16.103356085269734,16.153406193435135,16.091845528566836,16.446770126425147,16.411147888202375,16.30207727392284,16.254387325624705,2.214840740828728
2025-12-24,16.54210024786915,15.16488521681021,15.107093060554526,16.281323291121353,16.18350343576236,16.233802646260227,16.17193559034166,16.52862666880143,16.492827136603598,16.383213671460876,16.33528636748477,2.2227842624730507
