date,hs300_benchmark_nav,baseline_nav,slope_vol_015_nav,slope_vol_025_nav,slope_downvol_025_nav,slope_downvol_040_nav,slope_r2_020_nav,slope_r2_035_nav,slope_downvol025_r2_020_nav
2017-06-06,1.4300055714453173,1.9347910950241922,1.8177094576865647,1.8599824277211432,1.725247516286687,1.6869588912678102,1.8136468216458823,1.8218078494923677,1.6934774088975435
2017-06-07,1.4496620054170741,1.9353395829320659,1.8182247544853418,1.860509708352673,1.7257366013373705,1.6874371219953135,1.8141609667406082,1.8223243081314866,1.6939574875393286
2017-06-08,1.4598997314440307,1.9260159490929316,1.8094653295257241,1.8515465726695004,1.71742274452611,1.6793077756052546,1.8054211193627576,1.8135451332853696,1.6857967288320899
2017-06-09,1.468908930347753,1.9100184304185175,1.7944358821250288,1.8361675978033902,1.7031578042797122,1.6653594188883822,1.7904252632350919,1.7984817989706725,1.671794474767964
2017-06-12,1.4660423670602052,1.9043847546466113,1.7891431217032605,1.8307517480167272,1.6981342722001807,1.6604473746587087,1.7851443322941867,1.7931771049553087,1.6668634500835355
2017-06-13,1.468908930347753,1.9024803698919646,1.7873539785815573,1.8289209962687105,1.6964361379279804,1.65878692728405,1.7833591879618924,1.7913839278503534,1.665196586633452
2017-06-14,1.4541666048689355,1.8833866165281203,1.7694156615397578,1.81056550257881,1.679410294335729,1.6421389402803632,1.765460963605431,1.7734051652625051,1.6484842707374934
2017-06-15,1.4492524963759963,1.8770220320735056,1.7634362225258247,1.8044470046821766,1.6737350131383117,1.6365896112791343,1.7594948888199438,1.767412244399889,1.6429134987721739
2017-06-16,1.4467954421295266,1.873839739846198,1.7604465030188579,1.8013877557338596,1.6708973725396028,1.6338149467785195,1.7565118514272,1.7644157839685808,1.6401281127895138
2017-06-19,1.4631758037726574,1.8950550213615809,1.7803779663986357,1.8217827487226381,1.6898149765309938,1.6523127101159498,1.7763987673788242,1.7843921868439683,1.6586973526739126
2017-06-20,1.458671204320796,1.88922081894485,1.7748968139691963,1.8161741256507236,1.6846126354333608,1.6472258251981562,1.770929865492127,1.7788986760532364,1.6535908117057025
2017-06-21,1.4770991111693188,1.9130880106496566,1.7973197102714469,1.8391184927631001,1.7058949399236762,1.6680358089527658,1.7933026459377048,1.8013721292880478,1.6744812065756518
2017-06-22,1.478737147333632,1.915209538801195,1.7993128566094247,1.841157992061978,1.7077867003228155,1.6698855852865089,1.7952913375328674,1.8033697695755866,1.6763381305640919
2017-06-23,1.4930699637713711,1.9337729101271546,1.8167528870667298,1.8590036109271588,1.7243396038152823,1.68607112820676,1.8126923889905382,1.8208491220915501,1.6925862154629405
2017-06-26,1.5114978706198932,1.9576401018319602,1.8391757833689795,1.8819479780395345,1.745621908305597,1.7068811119613687,1.8350651694361153,1.8433225753263607,1.713476610332889
2017-06-27,1.5123168887020497,1.9587008659077294,1.8401723565379684,1.8829677276889734,1.7465677885051667,1.7078060001282402,1.8360595152336965,1.84432139547013,1.714405072327109
2017-06-28,1.5020791626750931,1.9454413149606151,1.8277151919256074,1.8702208570709868,1.7347442860105475,1.6962448980423463,1.8236301927639316,1.831836143673013,1.7027992973993598
2017-06-29,1.5110883615788149,1.9571097197940757,1.838677496784485,1.8814381032148149,1.7451489682058123,1.7064186678779327,1.8345679965373247,1.842823165254476,1.713012379335779
2017-06-30,1.5086313073323454,1.9539274275667684,1.8356877772775186,1.8783788542664983,1.742311327607104,1.7036440033773184,1.8315849591445814,1.8398267048231682,1.7102269933531193
2017-07-03,1.502079162675093,1.9454413149606151,1.8277151919256074,1.8702208570709866,1.7347442860105475,1.6962448980423461,1.8236301927639316,1.831836143673013,1.7027992973993598
2017-07-04,1.4897938914427449,1.9277932769556363,1.8111351044558224,1.8532551801783064,1.719007582542289,1.6808574411212882,1.8070871622949933,1.8152186730591078,1.6873523823553234
2017-07-05,1.509040816373424,1.9254852445569879,1.8089667399587666,1.851036387816104,1.716949516855757,1.6788450503333385,1.8049236441586791,1.813045419547887,1.6853322155599693
2017-07-06,1.5078122892501888,1.9219937676494894,1.8056865457236495,1.8479573382241372,1.7140935099484376,1.6772266619283724,1.80192129939298,1.8112976634437183,1.6837075735981417
2017-07-07,1.5069932711680323,1.9122560136082367,1.7965380605652612,1.8411255001224378,1.7077565620606714,1.6763374448196047,1.7952596550277011,1.810337365764242,1.6828149204972875
2017-07-10,1.5086313073323452,1.914334552753463,1.798490819326745,1.843126723492136,1.709612819193346,1.6781595507378868,1.7972110242179484,1.8123051237705075,1.6846440671500018
2017-07-11,1.5209165785646932,1.9299235963426606,1.813136510037875,1.8581358987648733,1.7235347476884058,1.6918253451250032,1.8118462931448047,1.8270633088174986,1.6983626670453602
2017-07-12,1.5119073796609712,1.9172311820423198,1.8012121624564026,1.8459156063666904,1.7121996787146128,1.6806988175024395,1.7999304308564161,1.8150473696827008,1.6871931458046114
2017-07-13,1.5274687232219457,1.925906405758696,1.8093624150792094,1.8542681363050586,1.7199471613338626,1.6883037627892938,1.808074883809116,1.823260224833035,1.694827477089063
2017-07-14,1.5377064492489019,1.9256201780062117,1.8090935080669321,1.853992555415161,1.7196915431953546,1.68805284748516,1.8078061681494304,1.8229892523315738,1.6945755922320598
2017-07-17,1.5168214881539104,1.9269666575575393,1.8103585069711157,1.8552889497366853,1.7208940282565055,1.689233209358524,1.8090702668881014,1.8242639677601875,1.6957605150996016
2017-07-18,1.5176405062360667,1.932675984174069,1.8157223403144556,1.8607859055561033,1.7259927911443935,1.6942381657680663,1.814430283360316,1.8296690009951222,1.700784810982536
2017-07-19,1.5491727023990935,1.9426575828334853,1.825099914116978,1.8703962169856714,1.7349069430619026,1.7029883160998558,1.8238011841384585,1.8391186044449799,1.709568772457855
2017-07-20,1.5565438651385024,1.9519009971847945,1.8337839739779627,1.8792958024748974,1.7431618531795643,1.711091353289863,1.8324790644753584,1.847869367035519,1.7177031203046014
2017-07-21,1.548763193358015,1.9421440598139679,1.824617466346923,1.869901795569603,1.7344483369442545,1.7025381473670775,1.8233190796752972,1.8386324509677274,1.7091168642441468
2017-07-24,1.5565438651385024,1.9519009971847945,1.8337839739779629,1.8792958024748974,1.7431618531795643,1.7110913532898633,1.8324790644753584,1.847869367035519,1.7177031203046016
2017-07-25,1.5446681029472324,1.937008829618796,1.819792988646376,1.8649575814089219,1.7298622757677757,1.6980364600392959,1.8184980350436861,1.8337709161952058,1.7045977821070657
2017-07-26,1.5360684130845887,1.9249593164849759,1.8084726378135698,1.8533562760727833,1.7191013551705963,1.6874735176747144,1.8071857397035576,1.8223636131404954,1.6939940238539752
2017-07-27,1.5405730125364494,1.9385134080730035,1.8212065192818427,1.866406193801438,1.7312059524041798,1.6993554158608535,1.8199105598193654,1.8351953042352969,1.7059218344587286
2017-07-28,1.546306139111545,1.9388079044701563,1.8214831945713537,1.866689735765816,1.7314689549264164,1.6996135796916367,1.8201870382284262,1.8354741046825458,1.7061809958511545
2017-07-31,1.5520392656866406,1.9436466991813761,1.8260291752371773,1.8713485410038628,1.7357902818626343,1.7038554033305684,1.8247297840021068,1.8400550032696834,1.7104392101693824
2017-08-01,1.5643245369189884,1.9490250180983413,1.8310820314276797,1.8765268016736416,1.74059343549789,1.708570189073968,1.8297790446109312,1.8451466707195907,1.7151722141480619
2017-08-02,1.5643245369189884,1.9477980908738333,1.8299293502800267,1.8753286345610067,1.7394977176630848,1.7074792626836008,1.8286271837041597,1.8439851357662196,1.714092499180467
2017-08-03,1.5487631933580144,1.9378545493834143,1.820587530661094,1.865898208205347,1.7306175530253258,1.6988928969961152,1.8192920116671478,1.8345715611297533,1.7053420286035241
2017-08-04,1.5393444854132141,1.941717294350628,1.824216526100236,1.869617521873843,1.73406721040299,1.7022793172977808,1.822918424735247,1.8382284310775017,1.7087413040240982
2017-08-07,1.5487631933580146,1.9354341236477248,1.8183135741793293,1.8635676576257105,1.7284559711536052,1.6967709399630768,1.8170196733189603,1.8322801382662905,1.7032120164540065
2017-08-08,1.5491727023990929,1.933480961270744,1.8164786051564894,1.8616870199995779,1.7267116828144276,1.6950586268846837,1.8151860100488966,1.8304310747479693,1.7014932032999375
2017-08-09,1.547944175275858,1.9359003174963985,1.8187515568483774,1.8640165407821854,1.7288723095510787,1.6971796462916229,1.8174573443222097,1.8327214851037106,1.7036222742640534
2017-08-10,1.544668102947232,1.9434425268399367,1.82583735814799,1.8712786930961942,1.7356079440096464,1.7037918070884546,1.8245381034087915,1.8398617128231465,1.7102595353454666
2017-08-11,1.5151834519895966,1.9513605174913033,1.8332762007857701,1.8789026732208494,1.742679173174036,1.7107334106677163,1.8319716526114755,1.8473576936102032,1.7172274898001296
2017-08-14,1.534020867879197,1.9496655246422339,1.8316837784615263,1.8772706187815695,1.741165445336317,1.7092474315922177,1.830380363445255,1.8457530398046786,1.715735869830705
2017-08-15,1.5381159582899793,1.9383631158037284,1.821065321774793,1.866387890556749,1.7310717326097298,1.6993387508293645,1.8197694627876015,1.8350530221826227,1.705789574933136
2017-08-16,1.5356589040435098,1.9344014977568302,1.8173434364456182,1.8625733751599907,1.727533775783958,1.6958656497327789,1.8160502259293494,1.8313025488526142,1.7023032896704988
2017-08-17,1.54753466623478,1.9496898520749957,1.8317066337479322,1.8772940428890263,1.7396201027038392,1.7077304172656542,1.828755839585757,1.8441148721801857,1.7142130967979514
2017-08-18,1.5483536843169365,1.9496289878439614,1.8316494526451919,1.8772354386662962,1.7278817754251359,1.6962072700506363,1.8164160565926009,1.8316714519900361,1.7026462068060624
2017-08-21,1.554905828974189,1.943786670282454,1.8261606761495426,1.8716100578175365,1.722703952309191,1.6911243637215032,1.810972928955188,1.8261826095704805,1.6975440053630804
2017-08-22,1.5573628832206585,1.9198594552144683,1.8036813887282646,1.848571307186379,1.7014981746405018,1.6703073178099808,1.7886805964601233,1.8037030521578048,1.6766479363012474
2017-08-23,1.5614579736314416,1.9289417592906895,1.812214087715452,1.8573163674942277,1.709547474168781,1.67820906234648,1.7971423310043702,1.81223585362846,1.6845796764840493
2017-08-24,1.553267792809876,1.9146149677038538,1.7987542652919,1.843521557785876,1.6968501854858797,1.665744532839784,1.7837944507461048,1.7987758695433658,1.6720678306389571
2017-08-25,1.5802953895210419,1.943116004769674,1.8255305951818042,1.870964295430984,1.7221095670573485,1.6905408743880745,1.8103480882220984,1.8255525210350447,1.6969583010580611
2017-08-28,1.5983137873284858,1.9781063781420605,1.858403566724076,1.9046554075945596,1.7531201997687178,1.7209830385465295,1.8429476630212291,1.858425887403868,1.7275160260758375
2017-08-29,1.5950377149998598,1.9693139222961455,1.8501431761379743,1.89618943288359,1.7453277816665498,1.7133334664379751,1.834755972153387,1.850165397604906,1.7198374155874325
2017-08-30,1.5933996788355467,1.968747649743393,1.8496111709114595,1.8956441871416567,1.7448259159116162,1.7128408005888325,1.834228391488737,1.8496333859886498,1.7193428795398182
2017-08-31,1.5905331155479985,1.97733363055405,1.8576775810593995,1.9039113536404986,1.7524353430689805,1.7203107362342074,1.8422277152079234,1.857699893019614,1.7268411716508427
2017-09-01,1.5925806607533899,1.9914232277433002,1.8709145626290162,1.9174777764445845,1.7649224154084768,1.7325689029590057,1.8553546079270238,1.8709370335743039,1.7391458713446195
2017-09-04,1.5983137873284858,2.0086839795158893,1.8871308000432283,1.9340976026410341,1.7802199610461094,1.7475860230499327,1.8714359787232502,1.8871534657564604,1.754219997609392
2017-09-05,1.6040469139035816,2.010701412567312,1.889026150475247,1.9360401244453775,1.7820079349757276,1.7493412209003953,1.8733155659732104,1.8890488389529156,1.755981858329512
2017-09-06,1.5991328054106424,2.0318351344994476,1.9088809897552887,1.9563891098212043,1.8007379462758892,1.7677278847261932,1.8930052772426076,1.9089039167029636,1.774438319383283
2017-09-07,1.5921711517123118,2.014198622747304,1.8923117310405277,1.9394074763504219,1.7851073789071201,1.7523838476612736,1.876573821140642,1.8923344589802342,1.7590360351418663
2017-09-08,1.5905331155479987,2.006025610302041,1.8846332989566965,1.9315379438913896,1.777863949853416,1.7452732008590837,1.868959248763605,1.884655934673257,1.7518983957628504
2017-09-11,1.592990169794468,2.0277982026461063,1.9050883481472483,1.9525020771673895,1.797160167620815,1.7642156917904956,1.8892441781393938,1.9051112295427406,1.7709127938858251
2017-09-12,1.5970852602052505,2.01221482710342,1.8904479824873743,1.937497342930684,1.783349216528223,1.7506579148738401,1.8747255729441819,1.8904706880422044,1.7573035505772658
2017-09-13,1.5983137873284858,2.0183521432653597,1.8962139060855656,1.9434067685031022,1.7887884856467875,1.7559974745323133,1.8804435427171184,1.8962366808930256,1.7626633796258953
2017-09-14,1.592990169794468,2.003172417064945,1.8819527633965452,1.9287906953166944,1.7753352735632693,1.7427908787650872,1.8663010065848442,1.8819753669180663,1.7494066505781432
2017-09-15,1.5954472240409376,1.9983292917946969,1.877402714230446,1.9241274047891648,1.7710429964465768,1.7385772851304102,1.8617887991034112,1.877425263102809,1.7451770618092595
2017-09-18,1.6015898596571116,2.0119176972784247,1.89016883312885,1.937211246119012,1.7830858817025994,1.7503994073462807,1.8744487452049665,1.890191535330908,1.7570440617347158
2017-09-19,1.591352133630155,1.991165103789908,1.8706720587470504,1.9172292371399802,1.7646936499984183,1.7323443311409588,1.8551141208925905,1.8706945267797033,1.7389204470342152
2017-09-20,1.598723296369564,2.0039353676532246,1.8826695449155573,1.9295253160528443,1.7760114475559916,1.743454657536637,1.8670118268011922,1.882692157046108,1.7500729491063316
2017-09-21,1.5991328054106426,1.9917862515343558,1.87125561845673,1.9178273204500842,1.7652441495417515,1.7328847392526954,1.8556928272739408,1.8712780934983284,1.7394629065778227
2017-09-22,1.5946282059587817,1.9923994420493147,1.871831702459427,1.9184177419982413,1.7657875968962313,1.733418224452128,1.8562641201219987,1.8718541844201828,1.7399984169292042
2017-09-25,1.5880760613015292,1.9884892055716696,1.8681580894034824,1.9146527002722673,1.7623221035180283,1.7300162584461065,1.8526210596385149,1.8681805272416685,1.736583536791553
2017-09-26,1.5888950793836862,2.0049067524112894,1.883582147452507,1.9304606313891413,1.77687234879969,1.7442997772486022,1.8679168394383037,1.8836047705440293,1.7509212769594666
2017-09-27,1.590123606506921,1.9951879385200906,1.8744514563029766,1.921102696124475,1.7682589349111728,1.7358442593622216,1.8588620860913445,1.8744739697287423,1.7424336612594131
2017-09-28,1.59258066075339,1.989236117467781,1.8688598027931667,1.915371877864355,1.7629840630299078,1.7306660833082577,1.853316937043609,1.8688822490594037,1.7372358284402007
2017-09-29,1.597904278287408,1.995283740900282,1.8745414613133318,1.921194941174341,1.7683438409049836,1.7359276089096392,1.8589513425512785,1.8745639758201182,1.7425173272082952
2017-10-09,1.614694148971617,1.9954198686391447,1.8746693514400854,1.921326014223199,1.7684644857253968,1.736046042140656,1.8590781690460423,1.8746918674829185,1.7426362100212103
2017-10-10,1.6167416941770083,1.9965300737621847,1.8757123737887575,1.9223949952519763,1.7694484181612835,1.737011937709859,1.860112516824094,1.8757349023589922,1.7436057722062757
2017-10-11,1.6228843297931825,1.9960156066604096,1.875229039066487,1.921899631322992,1.768992465600691,1.7365643434015707,1.859633201882595,1.8752515618315457,1.7431564787946443
2017-10-12,1.629845983491513,2.002606688707883,1.8814212694343504,1.928245973563398,1.77483389010821,1.7422986863745833,1.8657739329324496,1.8814438665722708,1.7489125897864533
2017-10-13,1.6331220558201398,2.0036935305288903,1.882442342284094,1.9292924588153824,1.7757971165410327,1.7432442555109073,1.866786513760373,1.8824649516857876,1.7498617483778953
2017-10-16,1.627388929245044,2.0077863682939805,1.8862875067225255,1.9332333214847643,1.7794244424723586,1.7468050874515326,1.870599698873998,1.8863101623072367,1.7534360975177847
