date,current_default_nav,probe_50_d1_nav,probe_50_d2_nav,probe_50_d3_nav,probe_60_d1_nav,probe_60_d2_nav,probe_60_d3_nav,probe_70_d1_nav,probe_70_d2_nav,probe_70_d3_nav
2016-08-30,1.7471906017284657,1.6914193251625205,1.620055470920396,1.6359825559157644,1.7026690017262314,1.6450716755009478,1.658083666998983,1.7138724896008808,1.6702949513145686,1.6802594132573645
2016-08-31,1.7407834147545673,1.6852166590899922,1.6141145058648347,1.6299831840605021,1.6964250815506485,1.6390389726006622,1.652003247345672,1.7075874847024854,1.6641697512110174,1.674097672108607
2016-09-01,1.736836899042761,1.6813961183113255,1.6104551601908939,1.626287862637198,1.6925791302499313,1.6353231208739019,1.6482580044186397,1.703716227209713,1.6603969257034896,1.6703023390935536
2016-09-02,1.7397984681778962,1.684263152545036,1.6132012293805622,1.6290609289749098,1.6954652332073736,1.6381115936910227,1.651068533165073,1.7066213205989162,1.6632281531434103,1.6731504567587931
2016-09-05,1.7546000148763257,1.6985922258031292,1.6269257346996455,1.6429203626138316,1.709889609526756,1.6520480269588655,1.6651151991686044,1.721140608686252,1.6773782685902172,1.6873849874082831
2016-09-06,1.755092361425572,1.699068856382099,1.6273822554249209,1.6433813714844354,1.710369410188847,1.6525115970821793,1.6655824359835238,1.7216235664158028,1.6778489464628488,1.6878584731992081
2016-09-07,1.7545430443274925,1.6984632760971388,1.6268022256007746,1.6427956392726397,1.7097746799747824,1.651936985205925,1.665003279110866,1.7210398884848914,1.6772801093369187,1.6872862425673056
2016-09-08,1.7519673792594836,1.6955459435131728,1.625608154677697,1.6415898292027098,1.7069232818135396,1.6504819614373936,1.6635367465690771,1.7182556289600717,1.6755565390542764,1.6855523899986073
2016-09-09,1.7421506251369432,1.6860453341822075,1.616903914871262,1.6328000162972633,1.697358922133118,1.6415624004273934,1.6545466346805002,1.7086277710279785,1.6664180861690443,1.6763594199360832
2016-09-12,1.7324450506236455,1.6766523239639222,1.6078960936184974,1.6237036373763871,1.6879028835697023,1.632417205996043,1.6453291046822802,1.6991089533620845,1.6571344199508322,1.6670203702428459
2016-09-13,1.734874847328588,1.6790038700003376,1.610151207354288,1.6259809215802814,1.6902702087921007,1.6347067111937936,1.6476367191348504,1.7014919953724104,1.6594585916478184,1.6693584072277592
2016-09-14,1.728073797874587,1.6724218457287225,1.6038390990160423,1.6196067576594906,1.6836440182641093,1.6282983404673776,1.6411776602428971,1.6948218132414439,1.6529531886984115,1.662814195060818
2016-09-19,1.71980724717072,1.6644215161114484,1.5961668472585262,1.6118590784810984,1.675590005373363,1.6205090835449871,1.6333267927862305,1.6867143293652274,1.6450459908910606,1.654859825362321
2016-09-20,1.7222415107902114,1.6667773852071475,1.5984261067734002,1.6141405492220482,1.6779616826633463,1.6228027977467492,1.6356386495346893,1.689101752336728,1.6473744353226119,1.6572021605716094
2016-09-21,1.7256482760535194,1.6700744369051905,1.6015879528341317,1.6173334800152814,1.6812808580158418,1.6260128633304234,1.6388741057117977,1.6924429638567158,1.6506331060530275,1.6604802715215214
2016-09-22,1.7358635301189527,1.6799607126416272,1.611068811751543,1.6269075471274226,1.691233471974498,1.6356383094558467,1.6485756860415928,1.7024616537061847,1.660404295687168,1.6703097530442705
2016-09-23,1.737320708318423,1.6813709629775277,1.61242123048124,1.6282732617525033,1.6926531852773097,1.6370113531573836,1.6499595900802426,1.7038907925550462,1.6617981293036945,1.6717119018401105
2016-09-26,1.737806332555549,1.6818409478728393,1.612871942215826,1.6287284045230839,1.6931263238336416,1.637468938441285,1.6504207947175815,1.7043670723013928,1.662262643106435,1.6721791867882139
2016-09-27,1.7353783809906793,1.67949118755447,1.6106185409692793,1.6264528496442532,1.6907607963116944,1.6351811718489815,1.6481149326222724,1.7019858399265393,1.6599402363399571,1.6698429252628373
2016-09-28,1.7251774163998315,1.6696187411055845,1.6011509442274023,1.616892175090711,1.680822104436944,1.6255691901530183,1.6384269232212738,1.6919811645903722,1.6501827150066781,1.660027193581796
2016-09-29,1.7227450196195706,1.6672646787282766,1.5988934173409342,1.6146124540119788,1.6784522459886717,1.6232772350029963,1.6361168394380925,1.689595572535962,1.6478560562615152,1.6576866547117475
2016-09-30,1.7280981821099137,1.672445444679127,1.6038617302196772,1.6196296113549538,1.6836677755666025,1.6283213168066777,1.6412008183177023,1.6948457282698306,1.652976512933514,1.6628376584410776
2016-10-10,1.6765530798084995,1.6225603325761409,1.55602230893138,1.5713198712765506,1.6334479277410494,1.5797523236075197,1.5922476598958446,1.644292468418518,1.6036721132512202,1.6132391239930286
2016-10-11,1.6736128332673665,1.6197147755442205,1.5532934426241565,1.5685641769462153,1.630583276643805,1.5769818409062715,1.5894552635613541,1.641408798762541,1.6008596813390512,1.6104099139838335
2016-10-12,1.6706712947834108,1.6168679681759994,1.5505633772544767,1.5658072717652043,1.6277173668203375,1.574210140856345,1.586661640249346,1.6385238620235956,1.5980460136457422,1.607579460821211
2016-10-13,1.6750855455439395,1.6211400596882444,1.5546602786549288,1.5699444506117033,1.6320181246335876,1.5783695217789746,1.5908539205465186,1.6428531727783002,1.6022683737551915,1.61182701022228
2016-10-14,1.6701840516286683,1.6163964164996907,1.550111162989516,1.5653506116925762,1.6272426509697002,1.5737510301278292,1.586198898101613,1.6380459945112096,1.597579951300897,1.6071106180928807
2016-10-17,1.6750891442913076,1.6211435425393375,1.5546636186811151,1.5699478234743458,1.632021630855074,1.5783729127420079,1.5908573383309865,1.6428567022777623,1.602271816062427,1.6118304730652533
2016-10-18,1.6780300469586809,1.6239897345672047,1.5573930939443448,1.5727041327474538,1.6348869212091721,1.581144013686105,1.5936503577984296,1.6457410154346508,1.6050848755785572,1.6146603144225002
2016-10-19,1.6780300469586809,1.6239897345672047,1.5573930939443448,1.5727041327474538,1.6348869212091721,1.581144013686105,1.5936503577984296,1.6457410154346508,1.6050848755785572,1.6146603144225002
2016-10-20,1.6883186983414933,1.633947043888639,1.5669420734984563,1.5823469902037157,1.6449110453976081,1.5908386193174653,1.6034216446637632,1.6558316902738124,1.6149262718959734,1.6245604214598355
2016-10-21,1.6834267933843283,1.6292126808494831,1.5624018574216767,1.577762138366834,1.6401449141541524,1.5862291629775376,1.5987757289965012,1.6510339164519394,1.6102470215608888,1.6198532561676662
2016-10-24,1.6878327086559994,1.6334767053140837,1.5664910225883202,1.5818915049230833,1.644437550788798,1.5903806896854396,1.6029600929546164,1.6553550521111375,1.6144614085311682,1.6240927848642883
2016-10-25,1.6927249773767417,1.6382114204019507,1.571031576276982,1.5864766976909763,1.6492040364432585,1.5949904887859772,1.6076063540936154,1.660153182696967,1.6191410068167658,1.6288003001827356
2016-10-26,1.6990803346925243,1.6443621058792721,1.5769300341806933,1.5924331444981916,1.655395993836403,1.6009789007294335,1.6136421324627757,1.6663862487980676,1.6252200921853197,1.634915651490281
2016-10-27,1.6960079340618543,1.642546319023855,1.5751887091904493,1.5906747001983794,1.6533349054316406,1.5989855655631962,1.6116330306520679,1.6640768268193071,1.622967721821652,1.6326498441831847
2016-10-28,1.6913782490735148,1.6376530554674549,1.5730387700969228,1.58850362462941,1.6484919429861764,1.5963666629080426,1.6089934133134203,1.659285375763086,1.6198665096143496,1.6295301311051278
2016-10-31,1.6961891626997818,1.6423111545082592,1.5779078154249804,1.5934205385028217,1.6531808718852254,1.601227797863804,1.6138929982939783,1.664005005230059,1.6247179076569007,1.6344104710846261
2016-11-01,1.7015429878905128,1.647494919988773,1.5828882992039401,1.598449986400535,1.658398946373242,1.6062818884739911,1.618987065146556,1.6692572448448455,1.62984614208566,1.6395692989704025
2016-11-02,1.713701208597126,1.6592669451405324,1.59419868362126,1.6098715654387667,1.6702488852540796,1.6177594296563704,1.6305553900136267,1.6811847707101175,1.6414920594996338,1.651284692317815
2016-11-03,1.713215740832651,1.6587968978472916,1.5937470692632938,1.6094155111709372,1.6697757269296452,1.6173011408660996,1.6300934763054076,1.6807085144011347,1.6410270475847615,1.6508169062859972
2016-11-04,1.7039911998263964,1.6498653665517624,1.5851657885502926,1.6007498661940338,1.6607850818537222,1.6085930369549537,1.621316494073795,1.6716590034486383,1.632191195256285,1.6419283420013542
2016-11-07,1.6981572784575187,1.6442167547404583,1.5797386874197352,1.5952694101614153,1.6550990844265483,1.603085728411884,1.6157656244792487,1.6659357771886145,1.62660309415983,1.636306904025886
2016-11-08,1.7010767465580188,1.64704348841623,1.5824545705499697,1.598011993674587,1.657944526978571,1.6058417497214748,1.6185434450370928,1.6687998501579933,1.6293995464707065,1.6391200391044405
2016-11-09,1.7336634919531262,1.6785951435195574,1.6127689254397048,1.6286243749687108,1.6897050082673675,1.6366041220535232,1.6495491379084255,1.7007682818836791,1.6606132046875866,1.6705199083310305
2016-11-10,1.7084905770263374,1.6542218248562368,1.5893514080581022,1.6049766353531094,1.6651703735923509,1.6128405159531998,1.6255975692742228,1.6760730077034485,1.6365009850313899,1.6462638426463636
2016-11-11,1.6871116689881835,1.6335219996749573,1.5694633278719503,1.5848930315264371,1.6443335455971675,1.592658508785922,1.6052559288766215,1.6550997514392602,1.6160229065837877,1.625663598330277
2016-11-14,1.6451928236193185,1.592934670827851,1.5304676337738679,1.5455139630652528,1.6034775875122684,1.553086495277626,1.56537091338124,1.6139762906595487,1.5758703692154363,1.585271523369958
2016-11-15,1.6579472070450667,1.6052839220962891,1.5423326083480375,1.557495584545595,1.6159085729093075,1.565126822933897,1.5775064761834503,1.6264886674190415,1.5880873292153177,1.597561365966341
2016-11-16,1.664312157563069,1.6114466953667954,1.5482537080626257,1.5634748957597973,1.6221121347986602,1.5711354308920042,1.5835626103112863,1.632732846873142,1.5941840838199095,1.6036944919191094
2016-11-17,1.6613772940963893,1.6086050553455755,1.5455235031402523,1.5607178496541225,1.6192516872428067,1.5683648761277569,1.5807701413438013,1.6298536706552909,1.591372884847707,1.6008665222052183
2016-11-18,1.6471858532926202,1.5948643936062463,1.532321682347596,1.5473862391563402,1.605420082256049,1.5549679449325562,1.5672672447019835,1.6159315038072777,1.577779419851953,1.5871919628108289
2016-11-21,1.657975012584749,1.6053108444166184,1.5423584749078185,1.5575217054046289,1.6159356734163417,1.5651530717769229,1.5775329326464402,1.626515945365524,1.5881139631304773,1.5975881587711827
2016-11-22,1.6609127313224405,1.6081552490135913,1.5450913359929264,1.560281433786298,1.6187989038454293,1.5679263219594732,1.580328118352126,1.6293979226773565,1.5909278970629344,1.6004188797612533
2016-11-23,1.6618915380885977,1.6091029648141153,1.546001887056495,1.5612009366570379,1.6197528921497215,1.5688503301050114,1.5812594351069562,1.630358157180592,1.5918654604645186,1.6013620363754775
2016-11-24,1.645743604115267,1.5934679562491199,1.5309800063725454,1.5460313729000463,1.6040144025094003,1.5536064402578371,1.565894970960168,1.6145166204306591,1.5763979418203289,1.585802243309481
2016-11-25,1.662341441062708,1.601186763098283,1.5383961197074738,1.5535203955084786,1.6134660675510735,1.5627610760621857,1.575122017009631,1.6257227745525797,1.5873395190515407,1.5968090945989233
2016-11-28,1.6697584692436904,1.6079288488566217,1.5418281244363248,1.556986140953004,1.62034089078748,1.5669447086138302,1.5793387407584576,1.6327314712558008,1.5922971884919694,1.6017963399585182
2016-11-29,1.625022737174418,1.564849639801024,1.5008953741689097,1.5156509727410767,1.576929141551683,1.525268833926622,1.5373332232142365,1.5889877568296942,1.5498694569863531,1.559115497757947
2016-11-30,1.6086395533969051,1.5490731102506667,1.4857636198966069,1.5003704552068056,1.5610308286609484,1.5098913508645802,1.5218341091729222,1.5729678711722022,1.5342439549154636,1.5433967787850966
2016-12-01,1.623844931438466,1.5637154471282098,1.4998075351249873,1.514552438936867,1.5757861937358641,1.5241633291602141,1.5362189742582375,1.5878360690092481,1.5487461218510004,1.5579854611533739
2016-12-02,1.6059562513895709,1.5464891684487474,1.483285281915128,1.4978677521956183,1.5584269407065516,1.5073727664594683,1.5192956035696314,1.5703440715538999,1.531684748985663,1.540822305425989
2016-12-05,1.5737566273015595,1.5154818668257148,1.4535452261373811,1.4678353160613704,1.5271802852537888,1.4771497535981255,1.4888335363301402,1.5388584761342727,1.5009742778280557,1.5099286251166961
2016-12-06,1.5709048653589703,1.5127357030050053,1.450911296032929,1.4651754912703483,1.5244129230445336,1.4744730503660386,1.486135661230458,1.5360699521902654,1.4982544028181217,1.507192524175525
2016-12-07,1.5685120171253695,1.5104314597407176,1.4487012255134577,1.4629436931115207,1.5220908926971697,1.47222708989328,1.483871935927746,1.5337301655151852,1.4959722178937986,1.5048967244433462
2016-12-08,1.5795233185809616,1.5210350228308471,1.458871428699054,1.4732138815713651,1.5327763075867646,1.4825624498528516,1.4942890452833624,1.5444972906756125,1.5064742739064831,1.515461432466909
2016-12-09,1.5518690851232935,1.5074125440068409,1.4458056906679775,1.4600196916916428,1.5164265327177755,1.4667482947381536,1.4783498052529336,1.5253805558480158,1.4878281620662552,1.4967040837031265
2016-12-12,1.5698177489192033,1.5244658189680997,1.454166666637143,1.4684628660653045,1.5336584806997962,1.4769267971393614,1.488608816357002,1.542791404221881,1.499873745940635,1.5088215277971642
2016-12-13,1.568437082473364,1.5231250398836949,1.4525244942537108,1.4678171040309749,1.5323096166006756,1.4753327034142518,1.487823270807473,1.541434507648247,1.4983298125789384,1.5078926139278077
2016-12-14,1.5755988808328107,1.5300799343667235,1.4591570124823654,1.4748884133122726,1.5393064497034925,1.4820693685014406,1.4949161629985526,1.5484730068341124,1.5051714870799748,1.5150053754705266
2016-12-15,1.567413082416845,1.525798440486751,1.455073976244492,1.470761357219708,1.53426101876087,1.4772115452574788,1.4900162314307532,1.5426550821888092,1.4995162549568175,1.5093131954500705
2016-12-16,1.5728272899554179,1.5306861341957194,1.457587057377902,1.4733015322753549,1.539252799256797,1.4802731235896185,1.4931043479725785,1.5477515722992838,1.5031420282848649,1.5129626574079806
2016-12-19,1.5728272899554179,1.5306861341957194,1.4572226606135574,1.4733015322753549,1.539252799256797,1.4799770689649006,1.4931043479725785,1.5477515722992838,1.5029165569806222,1.5129626574079806
2016-12-20,1.5836557050325637,1.5412244208339,1.4672551746281088,1.4830738830154688,1.5498500646561555,1.4901662398355713,1.5030832192000787,1.5584073490448902,1.5132636589219692,1.5231504167133927
2016-12-21,1.6432119879568654,1.599184997343893,1.5224340017081404,1.5388476016929737,1.6081350243526265,1.5462066796242595,1.5596094257340989,1.6170141211457238,1.5701727195993767,1.5804312870855204
2016-12-22,1.6553939549186547,1.6110405698118464,1.5337205799745108,1.5502558623315545,1.620056947926905,1.5576694968537643,1.5711716043433306,1.629001869984531,1.581813209283392,1.5921478287525468
2016-12-23,1.6526868511493684,1.6084059981523013,1.5312124514708731,1.547720693300759,1.6174076315770654,1.5551222041360968,1.568602231319057,1.6263379257981296,1.5792264337980555,1.589544152826541
2016-12-26,1.7474354830743934,1.7006160062363807,1.618996949098196,1.6364516093786075,1.7101337038214506,1.6442774492544643,1.6585302871686343,1.7195759723221828,1.66976357578484,1.6806728102367439
2016-12-27,1.7393141717665341,1.6927122912577452,1.6114725635872824,1.6288461022862204,1.7021857547719317,1.6366355711014613,1.6508221680958133,1.7115841397629783,1.6620032493288297,1.6728617824587264
2016-12-28,1.7217179972661725,1.675587575470702,1.5951697283136368,1.6123675035860485,1.6849651984979745,1.6200781684366217,1.6341212434380348,1.6942685025513684,1.6451892086741413,1.6559378889396887
2016-12-29,1.700061167111881,1.654511002194341,1.5751047002845344,1.5920861513396831,1.6637706676992579,1.5996998266952804,1.6135662592438456,1.6729569490601561,1.6244950047914477,1.6351084815316423
