date,current_default_nav,probe_50_d1_nav,probe_50_d2_nav,probe_50_d3_nav,probe_60_d1_nav,probe_60_d2_nav,probe_60_d3_nav,probe_70_d1_nav,probe_70_d2_nav,probe_70_d3_nav,hs300_benchmark
2020-12-09,3.042062752980433,2.8657847365781395,2.6552077626157478,2.562540009544457,2.9010334212908084,2.7296359851337884,2.6536640797516418,2.936294678216111,2.8055276652691417,2.747154400942448,2.15010116875895
2020-12-10,3.042062752980433,2.8657847365781395,2.6552077626157478,2.562540009544457,2.9010334212908084,2.7296359851337884,2.6536640797516418,2.936294678216111,2.8055276652691417,2.747154400942448,2.1458180987016613
2020-12-11,3.0344321607906832,2.858596313325853,2.6485475424754075,2.5561122336007838,2.8937565816052966,2.7227890721276,2.647007731725509,2.928929390561723,2.7984903885167944,2.7402635454216893,2.1218329063808445
2020-12-14,3.0446062837103502,2.8681808776622346,2.657427835995861,2.5646826015256816,2.9034590345193125,2.7319182894691845,2.655882862427019,2.938749774100907,2.8078734241865906,2.7494513527827005,2.140678414632915
2020-12-15,3.031888630060766,2.856200172241757,2.6463274690952936,2.553969641619559,2.8913309683767925,2.7205067677922035,2.644788949050131,2.926474294676926,2.796144629599345,2.737966593581436,2.1471030197188474
2020-12-16,3.0522368759001006,2.875369300914521,2.664088056136202,2.5711103774693553,2.910735874204825,2.738765202475373,2.6625392104531524,2.9461150617552954,2.8149107009389382,2.7563422083034594,2.151386089776136
2020-12-17,3.064954529549685,2.887350006334999,2.67518842303677,2.581823337375478,2.9228639403473453,2.7501767241523543,2.673633123830041,2.9583905411792766,2.826639495526184,2.7678269675047242,2.181795887182887
2020-12-18,3.064954529549685,2.887350006334999,2.67518842303677,2.581823337375478,2.9228639403473453,2.7501767241523543,2.673633123830041,2.9583905411792766,2.826639495526184,2.7678269675047242,2.1693749840167493
2020-12-21,3.0542666134225747,2.880161583082712,2.6685282028964292,2.5753955614318045,2.915587100661833,2.7433298111461655,2.666976775803908,2.951025253524888,2.8196022187738365,2.7609361119839653,2.1886487992745485
2020-12-22,2.9931303342548166,2.8196877983837068,2.6124980131483744,2.521320846453451,2.854369498277211,2.685729037171516,2.6109791608490593,2.88906356815584,2.760399978692409,2.7029656644283384,2.1556691598334248
2020-12-23,3.023698473838696,2.8484846099416683,2.639178843920954,2.547070506161912,2.8835205059191917,2.7131577592532676,2.637644479938582,2.9185688982136018,2.788591297623736,2.73057042015016,2.173229747068308
2020-12-24,3.0033197141161097,2.8292867355696942,2.621391623405901,2.5299040663562717,2.864086500824538,2.6948719445320997,2.619867600545567,2.898898678175094,2.7697970850028515,2.712167249668946,2.173229747068308
2020-12-25,3.0364351986653118,2.860483281424152,2.650295856742862,2.5577995310404376,2.89566675910335,2.724586393453997,2.6487550295592164,2.930862785737669,2.8003376805117886,2.742072401700919,2.1912186413089207
2020-12-28,3.023698473838696,2.8484846099416683,2.639178843920954,2.5470705061619126,2.8835205059191917,2.713157759253267,2.637644479938582,2.9185688982136018,2.7885912976237357,2.73057042015016,2.197214939389126
2020-12-29,2.9880356443241705,2.8148883297907137,2.6080512080196114,2.5170292365020415,2.849510997003548,2.6811575834912236,2.606534941000806,2.884146013146213,2.755701425537188,2.6983648718080353,2.1903620272974638
2020-12-30,3.09757147783307,2.9180769045400745,2.70365751828802,2.609298850457359,2.9539687743873095,2.7794438376175,2.702085667738261,2.9898734458531924,2.8567203183744416,2.7972819131445616,2.217773675664111
2020-12-31,3.176539171758091,2.9924686677314747,2.772582997783849,2.675818804704216,3.0292755441290913,2.850301369662025,2.7709710753861936,3.0660955485024104,2.929547892280369,2.868594198759267,2.2644591392885585
2021-01-04,3.2937170401629596,3.1028564453703256,2.874859515745402,2.7745258335866487,3.1410210734233477,2.955444804308739,2.8731881318960286,3.1791993137238297,3.037614614850454,2.9744124290262484,2.2845895685578155
2021-01-05,3.3039064200242527,3.1124553825563126,2.8837531260029285,2.783109053489469,3.1507380759706742,2.964587711669323,2.882076571592536,3.1890344237430837,3.0470117211608962,2.9836140142668555,2.326991962124974
2021-01-06,3.337021904573455,3.1436519284107707,2.9126573593398892,2.8110045181736347,3.182318334249486,2.9943021605912206,2.910964000606185,3.220998531305659,3.0775523166698333,3.0135191662988285,2.347979005405689
2021-01-07,3.4032528736718595,3.206045020119687,2.9704658260138106,2.8667954475419664,3.245478850807109,3.053731058435016,2.9687388586334835,3.284926746430809,3.138633507687708,3.0733294703627747,2.3980909250759668
2021-01-08,3.3828741139492733,3.1868471457477123,2.9526786054987575,2.8496290077363255,3.2260448457124555,3.035445243713848,2.9509619792404687,3.2652565263923012,3.1198392950668232,3.0549262998815605,2.386098328915558
2021-01-11,3.3268325247121617,3.134052991224783,2.9037637490823625,2.802421298270814,3.172601331702159,2.985159253230637,2.9020755609096778,3.211163421286405,3.0681552103593908,3.0043175810582214,2.359114987554639
2021-01-12,3.4389157031863844,3.239641300270641,3.0015934619151525,2.896836717201837,3.279488359722752,3.0857312341970595,2.9998483975712595,3.3193496314981976,3.1715233797742552,3.1055350187048996,2.427644108471259
2021-01-13,3.393063493810566,3.1964460829336994,2.961572215756284,2.8582122276391457,3.235761848259782,3.044588151074432,2.959850418936976,3.275091636411555,3.1292364013772653,3.0641278851221676,2.4182213543452233
2021-01-14,3.334474559608131,3.1412521941142733,2.910433956775507,2.808858713197929,3.1798890836126534,2.9920164337510746,2.908741890682058,3.218539753800845,3.075203040092222,3.0112187699886763,2.3741057327551496
2021-01-15,3.3472112844347475,3.1532508655967573,2.921550969597415,2.8195877380764545,3.192035336796812,3.0034450679518048,2.919852440302692,3.230833641324913,3.086949422980275,3.022720751539435,2.3668245136577584
2021-01-18,3.4185369434637987,3.2204434258986674,2.9838062414001,2.8796702773961966,3.260054354628099,3.0674454194758924,2.9820715181782447,3.2996794114596906,3.152729167153371,3.0871318482236854,2.392094626995762
2021-01-19,3.334474559608131,3.1412521941142737,2.9104339567755066,2.808858713197929,3.1798890836126534,2.992016433751075,2.908741890682058,3.218539753800845,3.075203040092222,3.0112187699886763,2.359552073572094
2021-01-20,3.484767912562203,3.282836517607583,3.041614708074021,2.935461206764528,3.323214871185722,3.1268743173196873,3.0398463762055425,3.3636076265848405,3.213810358171245,3.146942152287631,2.3725690949415617
2021-01-21,3.5764723313138393,3.3692269522814664,3.1216572003917578,3.01271018588991,3.4106678941116613,3.2091604835649417,3.119842333474109,3.4521236167581253,3.298384314965225,3.2297564194530946,2.4133557618992256
2021-01-22,3.650345335308214,3.438819246879873,3.186135874758824,3.074938530185357,3.48111616257978,3.275446561929175,3.1842835212737883,3.5234281643977163,3.3665133357159314,3.2964679124474965,2.414657464036173
2021-01-25,3.6427033004122435,3.4316200439903826,3.179465667065679,3.0685011152582415,3.4738284106692845,3.2685893814087366,3.1776171915014073,3.5160518318832756,3.359465505983099,3.2895667235170407,2.443294911049001
2021-01-26,3.530620121938021,3.3260317349445248,3.081635954232889,2.9740856963272186,3.366941382648691,3.168017400442314,3.0798443548398255,3.4078656216714824,3.2560973365682346,3.1883492858703626,2.391226825571132
2021-01-27,3.57647233131384,3.369226952281467,3.121657200391758,3.0127101858899104,3.4106678941116617,3.2091604835649417,3.1198423334741094,3.4521236167581253,3.298384314965225,3.229756419453095,2.3955658326942877
2021-01-28,3.4440103931170314,3.2444407688636354,3.006040267043916,2.9011283271532475,3.2843468609964157,3.090302687877352,3.0042926174195133,3.324267186507825,3.1762219329294763,3.110135811325203,2.3365553358193694
2021-01-29,3.38796880387992,3.1916466143407063,2.957125410627521,2.853920617687736,3.230903346986119,3.0400166973941403,2.9554061990887224,3.2701740814019282,3.124537848222044,3.059527092501864,2.320501009463693
2021-02-01,3.4312736682904146,3.232442097381151,2.9949232542220074,2.8903993022747216,3.2722006078122567,3.0788740536766213,2.9931820677988785,3.311973298983757,3.164475550041423,3.098633829774444,2.347836754339574
2021-02-02,3.512788707180759,3.309233594869048,3.0660721362822185,2.959065061497284,3.3499366281908705,3.1520173125612927,3.0642895853709384,3.3906541791377887,3.239652400524961,3.172246511699301,2.38254881132482
2021-02-03,3.5204307420767282,3.316432797758538,3.0727423439753627,2.965502476424399,3.357224380101365,3.15887449308173,3.0709559151433186,3.3980305116522285,3.2467002302577925,3.179147700629756,2.379945407050927
2021-02-04,3.510241362215435,3.306833860572551,3.0638487337178364,2.9569192565215787,3.3475073775540385,3.1497315857211463,3.062067475446811,3.3881954016329745,3.2373031239473504,3.169946115389149,2.3751724992154553
2021-02-05,3.5076940172501123,3.3044341262760546,3.061625331153455,2.954773451545874,3.3450781269172074,3.147445858881001,3.0598453655226847,3.3857366241281617,3.23495384736974,3.1676457190789975,2.3786437049139795
2021-02-08,3.609587815863042,3.4004234981359254,3.150561433728719,3.040605650574076,3.4422481523904738,3.2388749324868393,3.148729762487759,3.484087724320701,3.3289249104741625,3.2596615714850685,2.4098845562007
2021-02-09,3.673271439996123,3.4604168555483446,3.2061464978382586,3.0942507749667025,3.5029794183112655,3.2960181034904883,3.2042825105909305,3.5455571619410375,3.3876568249144263,3.317171479238863,2.4697628545002495
2021-02-10,3.759881168817113,3.5420078216292348,3.2817421850272326,3.1672081441406745,3.5855739399635422,3.373732816055451,3.2798342480112437,3.629155597104696,3.467532228553185,3.3953849537840233,2.519661436416541
2021-02-18,3.6339710018711155,3.4268205753973895,3.1750188619369157,3.0642095053068314,3.468969909395622,3.2640179277284442,3.173172971653154,3.5111342768736487,3.354766952827878,3.2849659308967376,2.501003705786971
2021-02-19,3.6339710018711155,3.423393754821992,3.1718438430749787,3.061145295801525,3.465500939486226,3.260753909800716,3.1699997986815007,3.507623142596775,3.3514121858750503,3.2816809649658407,2.5148885285810696
2021-02-22,3.6206962219556047,3.410888206859172,3.1602571988993624,3.0499630298807885,3.452841575323719,3.2488424799932245,3.1584198907411114,3.494809907372677,3.3391695842828124,3.2696930892947327,2.4250710811317453
2021-02-23,3.6107401370189716,3.401509045887057,3.1515672157676504,3.0415763304402366,3.4433470522018395,3.239908907637606,3.1497349597858197,3.485199980954604,3.3299876330886344,3.2607021825414018,2.4185625704470115
2021-02-24,3.4814935610665785,3.2827063402402668,3.041494096099295,2.935344804193243,3.3230830926580253,3.12675032446644,3.039725834352124,3.3634742463256746,3.213682917962377,3.1468173636658747,2.354779165736622
2021-02-25,3.543643223864299,3.3413073654989116,3.095789136190054,2.9877449268922383,3.382404900966707,3.182567310742502,3.093989308429792,3.4235170947673983,3.271051775950145,3.2029925754269817,2.3769081020647165
2021-02-26,3.4216689104626705,3.283120194851315,3.041877540801831,2.9357148665309367,3.311995461805575,3.116317767591152,3.0295836389858946,3.340606561964918,3.191833639144857,3.1254226922805146,2.3122568959296963
2021-03-01,3.453637787874292,3.311640636019607,3.0683023087952903,2.961217400147915,3.3405995952244814,3.14323192560491,3.0557487154821183,3.369289204977864,3.219238909155,3.152257754022869,2.350874059325782
2021-03-02,3.4396836958020733,3.2982602698134675,3.055905127749653,2.949252885399843,3.327102223122565,3.1305319986327698,3.0434022560256255,3.3556759152607825,3.206231883259425,3.1395213590571207,2.320934910176008
2021-03-03,3.501543127024619,3.3575763355795103,3.110862667393011,3.0022923861670043,3.3869369839154864,3.1868316313855556,3.0981349434436347,3.4160245466592354,3.263892906250602,3.1959826568849783,2.366494484969143
2021-03-04,3.503179465178705,3.359481343429486,3.1126276958567813,3.0039958144712138,3.3888586502893405,3.1886397628076195,3.099892750503746,3.417962716614788,3.2657447603818093,3.1977959803782476,2.2940330660124424
2021-03-05,3.4510414291980154,3.3091510272574407,3.0659956357131124,2.9589912308269137,3.338088215839683,3.140868922307272,3.0534514798780203,3.366756257460628,3.21681876570448,3.1498879653327365,2.2849211510538154
2021-03-08,3.431179320252991,3.2901055537192687,3.048349617665843,2.941961065469637,3.3188761973312535,3.1227919788695324,3.0358776584110965,3.3473792430292,3.1983047008658936,3.1317591137336995,2.2042156185631185
2021-03-09,3.4038689204535824,3.263918027604282,3.0240863428508473,2.918544588103381,3.292459671882163,3.0979361816426407,3.0117136538940765,3.3207358481859868,3.1728478617128366,3.1068319427850235,2.1603916466192454
2021-03-10,3.3765585206541737,3.237730501489295,2.9998230680358513,2.8951281107371245,3.2660431464330717,3.0730803844157486,2.987549649377056,3.294092453342773,3.1473910225597796,3.081904771836347,2.169503561577872
2021-03-11,3.4482138097133297,3.3067703430651694,3.0637898834572037,2.956862460157254,3.3356867135261297,3.138609304377555,3.0512547521946547,3.3643341306566996,3.2145045075996572,3.1476218588828573,2.2254767534665807
2021-03-12,3.509780190189132,3.3654747299023997,3.118180690149799,3.0093550071675366,3.3949044465051714,3.194328364251644,3.105423025382244,3.4240604351065866,3.271570918788416,3.2035009167099884,2.2311174627266834
2021-03-15,3.5236215768546675,3.3787470246118745,3.130477740758841,3.021222886069043,3.4082928020688543,3.206925715547285,3.117669764073893,3.437563772033768,3.284472888608991,3.2161344414519437,2.186859590070495
2021-03-16,3.537449384023823,3.3920062981492434,3.1427627269874665,3.033079121641563,3.421668022595543,3.2195107078437557,3.1299044877451,3.4510538611181323,3.297362200575501,3.228755571705714,2.201178313576908
2021-03-17,3.5196881318864657,3.3749753041836414,3.1269831651783253,3.017850272495246,3.4044880994695412,3.2033458005240387,3.1141894861329917,3.4337263940330214,3.2808064070998086,3.2125442466594936,2.211158029960166
2021-03-18,3.5256160276875375,3.380659473117003,3.1322496631407306,3.0229329676910273,3.4102219741633846,3.2087409092407104,3.1194344368464786,3.43950951217034,3.2863319757854503,3.2179548474959727,2.228514058452789
2021-03-19,3.492038732185751,3.3484627162301743,3.1024187139679613,2.9941431299034935,3.3777436696475425,3.1781814720098462,3.0897255374479404,3.4067522787210986,3.2550335760160647,3.1873076584722013,2.1682018594409245
2021-03-22,3.5233646707380477,3.378838565108805,3.1305625548884373,3.021304740153505,3.4083851430504413,3.20701260088421,3.1177542311965833,3.4376569060546434,3.2845618749338588,3.2162215762811637,2.192934200042912
2021-03-23,3.4739832457802615,3.331149585509445,3.086377746724988,2.9786619984716483,3.3602791425944947,3.1617487755929496,3.0737501999111867,3.389137763484374,3.2382035179930875,3.170827775369176,2.1734086679887112
2021-03-24,3.4394162483098114,3.2980038184894505,3.055667520389416,2.949023570626159,3.3268435292353455,3.1302885887711294,3.043165620807593,3.355414999668609,3.205982587465793,3.1392772502411246,2.140432213852727
2021-03-25,3.434478105814033,3.2932687089151655,3.05128034519862,2.9447895095053753,3.3220670130411816,3.1257942763680124,3.0387963952213655,3.3505974619806427,3.2013795973904653,3.134770032365689,2.138696611003465
2021-03-26,3.461637889540815,3.319311811573732,3.0754098087479975,2.9680768456696875,3.348337852109084,3.1505129945851564,3.0628271359456174,3.3770939192644573,3.2266960428047677,3.159559730680586,2.183822285084285
2021-03-29,3.5184265282422698,3.3737655716780095,3.125862323442152,3.016768548558706,3.4032677883419726,3.2021975872210047,3.1130732301872364,3.4324956026760716,3.279630428671038,3.2113927362481,2.188161292207441
