date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash10_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash20_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash30_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash40_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash50_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash10_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash20_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash30_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash40_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash50_vr90_vb-1_cap20_nav
2015-01-23,1.678614181235025,1.6786094601056167,1.6786047389503196,1.6786000177691298,1.6785952965620428,1.6785905753290686,1.6786120604804224,1.6786099395840226,1.6786078185458275,1.6786056973658323,1.6786035760440379
2015-01-26,1.6990265139109872,1.6990217353715646,1.6990169568059383,1.6990121782141046,1.6990073995960588,1.699002620951811,1.6990243673675232,1.6990222206805377,1.6990200738500325,1.699017926876003,1.69901577975845
2015-01-27,1.6774134557834974,1.6774087380311486,1.6774040202529297,1.6773993024488365,1.677394584618865,1.6773898667630245,1.6774113365458865,1.67740921716658,1.6774070976455795,1.6774049779828804,1.6774028581784834
2015-01-28,1.6431927804149726,1.6431881589088242,1.6431835373773334,1.6431789158204961,1.6431742942383085,1.6431696726307798,1.6431907044116294,1.6431886282694812,1.6431865519885298,1.6431844755687703,1.6431823990102041
2015-01-29,1.6311792946962695,1.631174706978243,1.6311701192350594,1.6311655314667148,1.631160943673205,1.6311563558545397,1.6311772338707171,1.6311751729073747,1.631173111806244,1.6311710505673198,1.6311689891906038
2015-01-30,1.6041610836643907,1.6041565719355175,1.6041520601819041,1.6041475484035466,1.6041430366004406,1.6041385247725957,1.6041590569735404,1.6041570301471828,1.604155003185319,1.604152976087944,1.6041509488550596
2015-02-02,1.5576724109349371,1.5576680299562045,1.5576636489534486,1.5576592679266654,1.5576548868758513,1.557650505801015,1.5576704429776944,1.5576684748888716,1.5576665066684692,1.557664538316483,1.5576625698329145
2015-02-03,1.5667641149500193,1.5667617013023873,1.5667592876193817,1.566756873900998,1.5667544601472325,1.5667520463580944,1.5667684752164162,1.5667728353344448,1.5667771953041039,1.566781555125388,1.5667859147982965
2015-02-04,1.5498517414079318,1.5498509833084189,1.5498502251688933,1.5498494669893508,1.5498487087697874,1.5498479505102125,1.5498627679530668,1.5498737943887997,1.5498848207151275,1.5498958469320432,1.5499068730395438
2015-02-05,1.5520937025147776,1.552094059189015,1.5520944158220904,1.5520947724139993,1.5520951289647373,1.5520954854743139,1.5521074001425081,1.5521210976984585,1.552134795182624,1.552148492594998,1.5521621899355764
2015-02-06,1.5408720553305308,1.5408731543492182,1.5408742533273834,1.540875352265022,1.5408764511621296,1.5408775500187155,1.5408866508273549,1.5409012462705132,1.5409158416600013,1.5409304369958121,1.5409450322779417
2015-02-09,1.5195391110456602,1.519536620630639,1.5195341301705583,1.519531639665414,1.5195291491152019,1.5195266585199316,1.519552020046997,1.5195649289672897,1.519577837806534,1.5195907465647236,1.5196036552418541
2015-02-10,1.5318374520589129,1.531808802321223,1.5317801526237906,1.5317515029666147,1.531722853349693,1.5316942037730372,1.5318477001142305,1.5318579480408623,1.5318681958388045,1.5318784435080508,1.5318886910485976
2015-02-11,1.5300082350320219,1.530007254796469,1.5300062735673898,1.5300052913447852,1.5300043081286556,1.5300033239190147,1.530020767208682,1.530033299287535,1.5300458312685765,1.5300583631517992,1.5300708949371993
2015-02-12,1.5206221267065567,1.5206223765147182,1.5206226253338782,1.5206228731640354,1.5206231200051878,1.5206233658573467,1.5206478497471259,1.520673572907834,1.5206992961886752,1.520725019589639,1.520750743110719
2015-02-13,1.5306351160752192,1.5306466800537961,1.5306582430405615,1.5306698050354914,1.5306813660385625,1.5306929260497635,1.530684425720769,1.5307337362794964,1.5307830477514015,1.5308323601364795,1.5308816734347288
2015-02-16,1.5348147524689753,1.5348307518393736,1.5348467502817877,1.5348627477961851,1.5348787443825338,1.5348947400408137,1.5348811881198061,1.5349476257810515,1.5350140654527422,1.5350805071349034,1.535146950827564
2015-02-17,1.535162390120195,1.5351783931144727,1.535194395180556,1.5352103963184125,1.53522639652801,1.5352423958093284,1.5352288408187922,1.535295293528259,1.5353617482486268,1.5354282049799204,1.5354946637221685
2015-02-25,1.5210897557259815,1.5210938371859968,1.521097917480854,1.5211019966105428,1.5211060745750524,1.5211101513743845,1.5211555972796487,1.5212214408257523,1.521287286364323,1.5213531338953856,1.5214189834189689
2015-02-26,1.5322579896372266,1.5322640471339974,1.5322701034674966,1.5322761586377085,1.5322822126446172,1.532288265488221,1.5323257751753023,1.532393562846885,1.532461352652011,1.5325291445907112,1.5325969386630198
2015-02-27,1.5313886467587698,1.5313949458069986,1.5314012436945523,1.5314075404214151,1.5314138359875697,1.531420130393015,1.5314573745055666,1.5315261044714263,1.5315948366563894,1.531663571060491,1.5317323076837688
2015-03-02,1.5339044985963257,1.5339079922824956,1.533911484782924,1.5339149760976023,1.5339184662265188,1.5339219551696788,1.5339774227253413,1.5340503494435878,1.5341232787511239,1.5341962106480025,1.5342691451342791
2015-03-03,1.5227062763482988,1.5227072915030881,1.522708305469622,1.5227093182478975,1.522710329837909,1.5227113402396668,1.5227917523483088,1.5228772321627218,1.522962715791663,1.5230482032352508,1.5231336944936067
2015-03-04,1.5221160994740324,1.5221173576814424,1.5221186147013819,1.5221198705338475,1.5221211251788322,1.5221223786363467,1.5222034899021177,1.5222908843617748,1.5223782828531431,1.5224656853763558,1.5225530919315489
2015-03-05,1.5183549340114468,1.5183562956118986,1.51835765602799,1.518359015259718,1.5183603733070743,1.5183617301700698,1.5184436703014204,1.5185324107923397,1.5186211554843563,1.5187099043776155,1.5187986574722656
2015-03-06,1.5159023783177425,1.5159028875668368,1.5159033956319607,1.5159039025131125,1.5159044082102864,1.515904912723495,1.5159921044927651,1.516081834994402,1.5161715698228144,1.5162613089781567,1.516351052460586
2015-03-09,1.5235323828866254,1.5235292871025867,1.5235261901262005,1.5235230919574727,1.5235199925964067,1.523516892043023,1.5236229849066982,1.5237135913253819,1.5238042021428417,1.5238948173592368,1.5239854369747285
2015-03-10,1.519713416588981,1.519710328564997,1.5197072393516546,1.5197041489489593,1.5197010573569145,1.5196979645755408,1.5198037915012712,1.5198941708011464,1.5199845544887718,1.5200749425643056,1.5201653350279092
2015-03-11,1.520160627555703,1.5201579642099872,1.5201552996728322,1.5201526339442433,1.5201499670242227,1.5201472989127902,1.5202503205754965,1.5203400178999018,1.520429719529078,1.5205194254631769,1.520609135702355
2015-03-12,1.5302828398328823,1.530280158752889,1.530277476473523,1.5302747929947895,1.5302721083166912,1.5302694224392477,1.5303731300867902,1.5304634246739728,1.53055372359459,1.5306440268487953,1.5307343344367457
2015-03-13,1.5284835800546357,1.528480902126974,1.5284782230013503,1.5284755426777692,1.5284728611562333,1.5284701784367623,1.5285737641480235,1.5286639525695909,1.5287541453194982,1.528844342397898,1.5289345438049473
2015-03-16,1.5754630902035234,1.5754603299670091,1.5754575684957122,1.5754548057896374,1.5754520418487874,1.5754492766731825,1.575556046197497,1.5756490066526807,1.5757419715692407,1.5758349409473336,1.5759279147871217
2015-03-17,1.6007955449553422,1.6007927403359623,1.6007899344619452,1.6007871273332959,1.6007843189500168,1.600781509312129,1.600889995623184,1.6009844508239692,1.601078910557867,1.6011733748250363,1.6012678436256422
2015-03-18,1.6541553964538533,1.654152498347161,1.6541495989440098,1.6541466982444055,1.6541437962483505,1.6541408929558663,1.6542529954772898,1.654350599184768,1.6544482075764624,1.6545458206525374,1.6546434384131634
2015-03-19,1.6433756284743564,1.6433727492539898,1.643369868745613,1.6433669869492322,1.643364103864849,1.6433612194924854,1.6434725914663595,1.6435695591118797,1.6436665314110899,1.6437635083641537,1.6438604899712401
2015-03-20,1.6724810020189989,1.6724780718055527,1.6724751402812847,1.672472207446201,1.6724692733003037,1.6724663378436149,1.6725796822958718,1.6726783673086791,1.6727770570575964,1.6728757515427906,1.6729744507644335
2015-03-23,1.714522097139038,1.7145190932689214,1.7145160880550327,1.7145130814973784,1.7145100735959606,1.714507064350802,1.7146232579385008,1.7147244235929449,1.7148255941025503,1.7149267694674883,1.7150279496879353
2015-03-24,1.7123661435431383,1.7123631434502868,1.7123601420153531,1.7123571392383434,1.7123541351192602,1.7123511296581255,1.7124671771363145,1.7125682155783668,1.7126692588694754,1.7127703070098113,1.7128713599995504
2015-03-25,1.6994304219677414,1.699427444538481,1.6994244657772768,1.699421485684135,1.699418504259058,1.6994155215020679,1.6995306923231976,1.6996309674909003,1.699731247471028,1.6998315322637503,1.699931821869242
2015-03-26,1.701047387164666,1.7010444069024568,1.7010414253070365,1.7010384423784113,1.7010354581165834,1.7010324725215753,1.7011477529248373,1.7012481235018337,1.701348498895834,1.7014488791070081,1.7015492641355308
2015-03-27,1.717217039133912,1.7172140305422143,1.717211020604632,1.7172080093211721,1.7172049966918363,1.7172019827166476,1.7173183589412333,1.717419683611167,1.7175210131438936,1.7176223475395844,1.7177236867984162
2015-03-30,1.7851295774047444,1.785126449829194,1.7851233208545323,1.785120190480766,1.7851170587078973,1.7851139255359496,1.7852349042100952,1.7853402360703654,1.7854455729857421,1.7855509149564037,1.785656261982534
2015-03-31,1.7608750994508755,1.7608720143695582,1.760868927908139,1.7608658400666253,1.7608627508450183,1.7608596602433415,1.7609789951855015,1.7610828959063658,1.7611868016136532,1.7612907123075396,1.761394627988206
2015-04-01,1.7964483337832167,1.7964451863770243,1.7964420375628491,1.7964388873406987,1.7964357357105745,1.7964325826725,1.7965543284215724,1.7966603281468987,1.7967663329593837,1.7968723428592073,1.796978357846554
2015-04-02,1.7932144033893673,1.7932112616490727,1.79320811850333,1.7932049739521465,1.7932018279955237,1.7931986806334856,1.793320207218293,1.793426016125032,1.7935318301097718,1.793637649172692,1.7937434733139768
2015-04-03,1.8287876377217083,1.8287844336565386,1.82878122815804,1.82877802122622,1.8287748128610797,1.8287716030626442,1.8288955404543639,1.8290034483655646,1.8291113614555023,1.8292192797243596,1.8293272031723244
2015-04-07,1.8681337908468734,1.8681305178466148,1.8681272433821892,1.868123967453604,1.8681206900608616,1.8681174112039862,1.8682440150942605,1.8683542446316086,1.8684644794591134,1.8685747195769618,1.8686849649853454
2015-04-08,1.8864593964120187,1.8864560913050061,1.8864527847194639,1.8864494766553994,1.8864461671128145,1.8864428560917343,1.8865707019128424,1.8866820127555193,1.8867933289402472,1.8869046504672147,1.8870159773366153
2015-04-09,1.8842555487381771,1.8842522474923409,1.8842489447697022,1.8842456405702688,1.884242334894042,1.8842390277410472,1.8843667242068518,1.8844779050111393,1.884589091151237,1.8847002826273331,1.8848114794396211
2015-04-10,1.937137851528044,1.937134457631568,1.9371310622168427,1.9371276652838758,1.937124266832669,1.937120866863248,1.9372521471758266,1.9373664483089679,1.937480754927671,1.937595067032129,1.937709384622541
2015-04-13,1.9393725476523136,1.9393691498406145,1.9393657505089144,1.9393623496572212,1.9393589472855366,1.9393555433938865,1.9394869751523756,1.9396014081441242,1.9397158466277626,1.9398302906034846,1.939944740071489
2015-04-14,1.939376382921365,1.9393729851029464,1.939369585764524,1.9393661849061052,1.9393627825276922,1.9393593786293106,1.939490810647717,1.939605243865766,1.9397196825757161,1.9398341267777603,1.9399485764720983
2015-04-15,1.9377614176665332,1.9377580226775595,1.9377546261698477,1.9377512281434055,1.9377478285982346,1.937744427534361,1.9378757501061714,1.9379900880329337,1.9381044314470237,1.9382187803486344,1.9383331347379653
2015-04-16,1.943910652234662,1.9439072464721312,1.9439038391860426,1.9439004303764043,1.9438970200432175,1.9438936081865088,1.9440253474934708,1.9441400482568163,1.9442547545249027,1.9443694662979236,1.9444841835760796
2015-04-17,1.945489938358583,1.9454865298291177,1.9454831197748568,1.9454797081958084,1.9454762950919737,1.9454728804633794,1.9456047267989536,1.945719520748333,1.9458343202069255,1.945949125174925,1.946063935652532
2015-04-20,1.9434559708328554,1.9434525658669335,1.9434491593778103,1.943445751365494,1.943442341829985,1.943438930771311,1.9435706392644017,1.9436853131991974,1.943799992637446,1.943914677579342,1.9440293680250855
2015-04-21,1.9920506738661716,1.9920471837615534,1.9920436920956472,1.9920401988684617,1.9920367040799973,1.9920332077302818,1.9921682094984479,1.9922857507715783,1.9924032976857717,1.992520850241227,1.9926384084381494
2015-04-22,1.9936999521042742,1.9936964591100943,1.9936929645533337,1.993689468434001,1.9936859707520969,1.9936824715076489,1.9938175850478101,1.9939352236368706,1.9940528678716645,1.9941705177523907,1.9942881732792548
2015-04-23,1.9935989029429917,1.9935954101258515,1.9935919157462099,1.9935884198040752,1.9935849222994486,1.993581423232357,1.9937165299243915,1.9938341625510299,1.9939518008231154,1.9940694447408474,1.9941870943044306
2015-04-24,1.9932549173418748,1.993251425127403,1.9932479313506992,1.9932444360117718,1.9932409391106225,1.9932374406472775,1.9933725240273226,1.9934901363570345,1.9936077543312198,1.9937253779500774,1.9938430072138122
2015-04-27,1.995225821796331,1.9952223261288031,1.9952188288974986,1.9952153301024256,1.9952118297435861,1.9952083278210062,1.995343544769735,1.995461273392984,1.9955790076662874,1.9956967475898446,1.9958144931638606
2015-04-28,1.9939952423290208,1.9939917488174879,1.9939882537431426,1.9939847571059934,1.9939812589060424,1.9939777591433152,1.9941128926953682,1.9942305487080763,1.9943482103673538,1.9944658776734003,1.9945835506264207
2015-04-29,1.9950029570576275,1.9949994617805622,1.9949959649398947,1.9949924665356338,1.994988966567781,1.9949854650363623,1.9951206668814923,1.9952383823545714,1.9953561034770737,1.9954738302491986,1.9955915626711511
2015-04-30,1.9946024545819323,1.9945989600065537,1.9945954638678869,1.9945919661659404,1.994588466900716,1.9945849660722397,1.9947201407752175,1.9948378326165832,1.9949555301062378,1.9950732332443808,1.9951909420312173
2015-05-04,1.9956461710864684,1.9956426746824816,1.9956391767143888,1.9956356771821984,1.9956321760859117,1.9956286734255555,1.9957639188614598,1.995881672287487,1.9959994313647589,1.9961171960934747,1.99623496647384
2015-05-05,1.9919951136219067,1.991991623614631,1.9919881320461108,1.9919846389163545,1.9919811442253634,1.9919776479731643,1.9921126459759988,1.9922301839707883,1.9923477276064832,1.9924652768832827,1.9925828318013918
2015-05-06,1.9660206654211811,1.9660172209215536,1.9660137748810398,1.966010327299647,1.9660068781773774,1.9660034275142568,1.9661366652222954,1.9662526705905556,1.9663686815261672,1.9664846980293267,1.9666007201002365
2015-05-07,1.924844728897249,1.9248413565385203,1.9248379826711774,1.9248346072952274,1.9248312304106723,1.9248278520175375,1.9249582992221468,1.9250718749975937,1.9251854562237902,1.9252990429009291,1.9254126350292085
2015-05-08,1.9608085215573925,1.960805086189524,1.9608016492848548,1.9607982108433915,1.9607947708651363,1.9607913293501151,1.9609242138298715,1.961039911654738,1.9611556150321956,1.961271323962441,1.961387038445676
2015-05-11,2.0384694651278474,2.0384658936967646,2.0384623206680135,2.0384587460416013,2.03845516981753,2.038451591995827,2.0385897395769876,2.0387100197984265,2.038830305792376,2.03895059755904,2.0390708950986283
2015-05-12,2.0666150419923075,2.0666114212497244,2.0666077988874134,2.066604174905382,2.0666005493036326,2.066596922082192,2.0667369770960766,2.0668589180518437,2.0669808648598234,2.0671028175202233,2.067224776033255
2015-05-13,2.063830568383272,2.063826952519131,2.0638233350374446,2.06381971593822,2.0638160952214597,2.063812472887191,2.0639523391966086,2.064074115854059,2.064195898355836,2.064317686702149,2.0644394808932076
2015-05-14,2.0570939853910484,2.0570903813295085,2.057086775655703,2.057083168369639,2.0570795594713194,2.057075948960771,2.057215358730289,2.057336737894567,2.0574581228840954,2.057579513699082,2.057700910339737
2015-05-15,2.0118484399323195,2.0118449151416984,2.011841388774273,2.011837860830051,2.0118343313090348,2.0118308002112504,2.011967143678932,2.0120858531224615,2.0122045682631153,2.012323289101097,2.0124420156366125
2015-05-18,1.9939606661463105,1.993957172695355,1.9939536776816151,1.993950181105098,1.9939466829658061,1.9939431832637655,1.994078314472582,1.9941959684451176,1.9943136280641234,1.994431293329801,1.9945489642423542
2015-05-19,2.076560092158176,2.076556453991706,2.0765528141977136,2.076549172776206,2.0765455297271864,2.0765418850506814,2.076682614043082,2.0768051418081472,2.076927675453587,2.0770502149796104,2.0771727603864303
2015-05-20,2.088134534019711,2.088130875574634,2.0881272154929627,2.088123553774705,2.0881198904198635,2.0881162254284655,2.0882577388236614,2.088380949540546,2.0885041661705817,2.0886273887139786,2.0887506171709505
2015-05-21,2.1391673004092078,2.1391635525539088,2.1391598030220176,2.139156051813543,2.139152298928487,2.1391485443668787,2.139293516265308,2.1394197381788516,2.1395459661500595,2.139672200179148,2.1397984402663357
2015-05-22,2.193882843754648,2.1938790000368424,2.193875154599561,2.1938713074428127,2.193867458566599,2.193863607970951,2.194012287955321,2.194141738368375,2.1942711949940357,2.1944006578325252,2.194530126884068
2015-05-25,2.275956158772807,2.2759521712612423,2.2759481819658753,2.275944190886716,2.2759401980237666,2.275936203377058,2.27609044549034,2.2762247386526595,2.2763590382599994,2.2764933443125908,2.276627656810666
2015-05-26,2.3154144833007684,2.3154104266575883,2.3154063681996804,2.3154023079270547,2.3153982458397127,2.3153941819376866,2.315551098151407,2.3156877195585657,2.315824347522482,2.3159609820433915,2.3160976231215304
2015-05-27,2.31434939263845,2.314345337861326,2.3143412812703086,2.3143372228654084,2.3143331626466264,2.314329100613995,2.3144859446462576,2.314622503207569,2.314759068322622,2.3148956399916516,2.3150322182148946
2015-05-28,2.299625061124277,2.2996210321444166,2.2996170013622037,2.2996129687776485,2.2996089343907515,2.299604898201545,2.2997607443622097,2.2998964341119517,2.3000321303737388,2.3001678331478055,2.3003035424343863
2015-05-29,2.2936717379139706,2.2936677193644277,2.2936636990171984,2.2936596768722923,2.2936556529297105,2.2936516271894853,2.2938070698919595,2.2939424083649,2.2940777533330268,2.294213104796574,2.2943484627557758
2015-06-01,2.335812663941178,2.335808571560059,2.3358044773482254,2.335800381305687,2.335796283432445,2.335792183728531,2.3359504823320125,2.336088307337129,2.3362261389567656,2.336363977191161,2.336501822040553
2015-06-02,2.380919986023008,2.38091581461314,2.380911641337204,2.38090746619521,2.380903289187159,2.3808991103130843,2.381060465850969,2.3812009524209414,2.3813414457331685,2.3814819457878933,2.381622452585358
2015-06-03,2.3576095216789765,2.3576053911094146,2.3576012586920543,2.357597124426906,2.35759298831397,2.35758885035328,2.3577486261352156,2.357887737267458,2.3580268550759453,2.358165979560918,2.358305110722615
