date,hs300_benchmark_nav,baseline_nav,confirm60_top2_nav,confirm60_top3_nav,slope_r2_020_nav,tie_r2_gap005_nav,leader_margin005_nav,continuous_transition_nav,extreme_volcap_nav,combo_confirm_tie_volcap_nav
2019-06-27,1.6273936557906337,2.4466499773912425,2.505068669093303,2.365327392052742,2.285273200402827,2.451707791797197,2.437040138912765,2.436617144383754,2.4639947516718923,2.316339068655925
2019-06-28,1.6269720512165946,2.4460161302468406,2.5044196875728124,2.3647146129356296,2.2846811607136033,2.451072634338182,2.4364087813638236,2.4359858964188876,2.4633564110626507,2.315738980814304
2019-07-01,1.6670244857503018,2.506231608965019,2.56350685908739,2.4229286290612797,2.3389351449983273,2.508901180351645,2.4938913607647177,2.493458498628101,2.5214747701716456,2.372747325768271
2019-07-02,1.6695541131945355,2.509658186627655,2.536144203340814,2.4266053037639517,2.321211224754421,2.4821213810088887,2.4690003344868434,2.4668435331660525,2.4945607613928877,2.376347852817995
2019-07-03,1.655641162251248,2.4946442610952464,2.5234979944147744,2.4063835928992523,2.309636755892972,2.469744551046823,2.464884358058906,2.4545428845407993,2.4821219038051687,2.356544954044512
2019-07-04,1.644679443326233,2.4781276451572585,2.5209744964203598,2.3900927681539588,2.307327119137079,2.467274806495776,2.462419473700847,2.4520883416562587,2.4796397819013634,2.340591528761849
2019-07-05,1.6531115348070136,2.4908327343403256,2.5312402448060154,2.398670388957383,2.3167228665681203,2.4773218824966317,2.472446778131275,2.462073576322689,2.4897372097508743,2.3489914983600717
2019-07-08,1.6151671231435016,2.4312261731835068,2.5136418190020335,2.358124050189002,2.3006158709720497,2.460098323638022,2.455257113393398,2.4449560311802365,2.4724273334374263,2.3092849152901267
2019-07-09,1.6113726819771503,2.405694043010051,2.487244180296061,2.3333596202570286,2.276455377577944,2.434262985350108,2.4294726162865827,2.4192797134665582,2.446462518967255,2.2850333817573247
2019-07-10,1.6117942865511892,2.432237529228711,2.5146874588018866,2.3591049967746405,2.3015728949603824,2.4611216900935378,2.45627846597324,2.445973098654117,2.4734558285883836,2.310245545479509
2019-07-11,1.612215891125228,2.430993309724268,2.513401061751344,2.357898188469637,2.3003955174006694,2.459862694796893,2.455021948244614,2.444721852671718,2.472190523720613,2.309063731395484
2019-07-12,1.625285632920438,2.4253854820201752,2.507603135426658,2.3524589769622097,2.2950889533466885,2.454188271048803,2.4493586911552376,2.439082355895082,2.4664876620741985,2.303737171461469
2019-07-15,1.6311880969569843,2.443968421074613,2.52934535914423,2.370483164094946,2.3149885685491163,2.4754673601041395,2.4705959052403985,2.4602304688074668,2.487873393248252,2.321388059442811
2019-07-16,1.6244424237723598,2.4415244526535385,2.5438401749559443,2.3583195036512197,2.328254978684068,2.4896534194743634,2.484754047963839,2.4743292107490564,2.5021305473642874,2.309476320713393
2019-07-17,1.6219127963281257,2.4290038144348025,2.5307948407254015,2.34622555747865,2.3163152095626116,2.476885966041162,2.472011719512743,2.461640343001626,2.4892991086598557,2.297632852402043
2019-07-18,1.6113726819771503,2.404939843369404,2.5057224330750874,2.3229816648208677,2.293367636631678,2.452347629845516,2.4475216721368707,2.43725304412816,2.4646377963276422,2.274870364278088
2019-07-19,1.628236864938711,2.403732615461087,2.5044646144813942,2.321815578149714,2.291872376678007,2.451116604251339,2.4462930690693305,2.436029595690307,2.463400601335085,2.273728428441676
2019-07-22,1.6155887277175403,2.370265468720813,2.492541481695909,2.310761991973405,2.276680048812282,2.4394474480667356,2.4346468765353766,2.4241975610615065,2.451672964097278,2.2629037732184853
2019-07-23,1.6193831688838916,2.3688677265081353,2.4779957274100846,2.2972770504407976,2.263393999685055,2.425211535271167,2.4204389784927978,2.4223606697205606,2.4373657067108554,2.249698118468336
2019-07-24,1.632452910679101,2.4000370386990317,2.4862293234372617,2.3049101754646264,2.2709145420482257,2.433269746123186,2.428481331648173,2.430239293148512,2.445464302030278,2.2571731537501476
2019-07-25,1.6472090707704667,2.4156720109698733,2.4887606418702872,2.3072568864291467,2.273226640850184,2.4357471445284022,2.4309538547984353,2.44719417347356,2.4479541161462492,2.25947126195632
2019-07-26,1.6493170936406616,2.4076888559288543,2.4805359482969,2.2996320146087266,2.265714229962087,2.427697646497549,2.422920197318326,2.440922605044785,2.4398642773131,2.2520043089457245
2019-07-29,1.6467874661964272,2.4107618474488657,2.4837019163228056,2.3025670905686613,2.26860601583313,2.4307961757209027,2.4260126289677433,2.450736413381755,2.44297833510163,2.2548785965129814
2019-07-30,1.6543763485291294,2.416748774585788,2.4896880731230655,2.308285324998868,2.274073753825174,2.4366548204164307,2.431859744477447,2.4495712601537147,2.4488663409357634,2.260478400522745
2019-07-31,1.6425714204560369,2.3995363558766605,2.4700495566071297,2.291845397964737,2.256135990675218,2.417434627151675,2.4126773744962744,2.431527361488101,2.4295498238985673,2.2443789610105
2019-08-01,1.6273936557906323,2.3733921287028243,2.450659846887217,2.2668745211597425,2.228251100327141,2.397056863080282,2.393738032241319,2.41837437146731,2.410478034140565,2.2199252563282887
2019-08-02,1.6025189859223299,2.3565837889315406,2.4333042978937875,2.2508205380400867,2.2598795987026072,2.4310814436532273,2.3767856029807795,2.412367878438427,2.3934070523508026,2.204203767441573
2019-08-05,1.5746930840357543,2.403495147312162,2.4817428938409134,2.29562651922624,2.3048659141689707,2.4794757903305427,2.424099108971536,2.4462528637462375,2.441051433386981,2.248081771425148
2019-08-06,1.5582505056482323,2.408610521599539,2.4870248033139704,2.3005123160138905,2.309771375220713,2.4847528747125165,2.4292583348039467,2.451459239558406,2.4462467389612303,2.2528663784181475
2019-08-07,1.5481319958712956,2.4575719612072966,2.5375802225560933,2.347276370981406,2.3567236452873965,2.535262110939986,2.4786394963427405,2.5012916937605945,2.495973235171911,2.298661902494002
2019-08-08,1.5708986428694025,2.474379619580109,2.5549350679675684,2.3633297032836875,2.372841588743124,2.552601102480759,2.4955912383635206,2.518398357143435,2.5130435249158762,2.3143827540424295
2019-08-09,1.5586721102222707,2.4865539911537407,2.567505786145896,2.3749576902470055,2.3845163758122268,2.5651603371490985,2.5078699747349806,2.5304197703880695,2.525408129526638,2.3257699136311833
2019-08-12,1.5835467800905731,2.474278320553863,2.5548304710688314,2.3632329505478724,2.372744446598696,2.552496601132612,2.4954890709513933,2.518692532956869,2.5129406430217753,2.3142880051536623
2019-08-13,1.5700554337213244,2.5228567003542115,2.604990359678817,2.409631137394821,2.4193293760056016,2.6026106680501773,2.544483888902657,2.5395488783272446,2.5622780938486964,2.3597252386078917
2019-08-14,1.5759578977578705,2.470769080102498,2.5514621306429923,2.360117216187747,2.3696161720888345,2.549131337728338,2.492198967433719,2.4885416115601453,2.5096275309967404,2.311236800804463
2019-08-15,1.582281966368456,2.4983300115242844,2.5744373820563653,2.381369456523087,2.3909539480460325,2.5720856009590674,2.5146405695101364,2.5005863037188467,2.5322260727450523,2.3320488857406168
2019-08-16,1.5890276395530802,2.5012571702958417,2.577453711736572,2.3841595789091716,2.3937553000648326,2.5750991751839756,2.517586838484372,2.4994170465994134,2.535192945706675,2.334781221869194
2019-08-19,1.6269720512165924,2.4890655643973405,2.564890709319909,2.372538729069985,2.382087678845225,2.5625476492288555,2.5053156386595155,2.4918843299665094,2.5228359303474504,2.32340105158751
2019-08-20,1.6202263780319677,2.4672316559377148,2.5423916680100853,2.3517269858325287,2.3611921728904424,2.5400691610777253,2.483339185688818,2.470025695493119,2.5007057906075603,2.303020340608672
2019-08-21,1.6198047734579288,2.4475597410937615,2.5221204817707608,2.332976021410446,2.342365739935303,2.5198164928233204,2.4635388410912795,2.452304495102824,2.4807669773047145,2.284657727630959
2019-08-22,1.623177610050241,2.4511259893759116,2.5257953697354854,2.3363753140156325,2.3457787139501796,2.5234880237314274,2.4671283719258263,2.4604981478134467,2.484381610615881,2.287986617447076
2019-08-23,1.6345609335492945,2.4598333641161454,2.5347679998233557,2.344675048701301,2.3541118532537326,2.5324524572082705,2.4758925934957223,2.469238816189338,2.4932071225541255,2.2961144562301916
2019-08-26,1.6164319368656168,2.4293575525253264,2.5033637945158103,2.3156259773014622,2.3249458656912974,2.501076940039319,2.4452178180010855,2.4386464768737186,2.4623178307702696,2.267667020489287
2019-08-27,1.6332961198271774,2.472894426226497,2.5482269449551613,2.3571246507298036,2.366611562209062,2.5458991074235358,2.4890389258505667,2.4823498187531756,2.5064453904614927,2.3083062144048654
2019-08-28,1.6282368649387091,2.453269745036957,2.528004431263119,2.338418708695244,2.3478303328467143,2.5256950672534257,2.4692861232763343,2.464707968302472,2.486554451655077,2.289987691355479
2019-08-29,1.6235992146242795,2.4761038107682887,2.5515340979332186,2.3601837863471182,2.3696830101785453,2.549203239275535,2.4922692631297574,2.4536217320642217,2.5096983182879615,2.311301992228481
2019-08-30,1.6278152603646698,2.444431907887213,2.5188973644505386,2.3299946192622856,2.339372338295196,2.5165963198615198,2.460390587562095,2.4398979100652904,2.477596707260211,2.2817380733377046
2019-09-02,1.6459442570483478,2.4355485022875514,2.5097433410227907,2.321527094688927,2.3308707337863317,2.5074506587499084,2.4514491859004726,2.48146014762528,2.4685927761660524,2.273445919765233
2019-09-03,1.647630675344504,2.448167924579197,2.522747192530681,2.3335557324852427,2.342947784220458,2.5204426310750376,2.464150995153843,2.4943174540896598,2.4813834123119904,2.2852254323028767
2019-09-04,1.668289299472416,2.4565808727736274,2.5314164268692743,2.341574824349453,2.3509991511765422,2.529103945958457,2.472618867989423,2.5028889917325796,2.489910503075949,2.2930784406613056
2019-09-05,1.68388866871186,2.4944391396485632,2.5704279813929447,2.3776607377384003,2.3872303024789203,2.5680798629338444,2.5107242957495344,2.5414609111257187,2.5282824115137634,2.3284169782742365
2019-09-06,1.6952719922109136,2.511265036037424,2.5877664500701316,2.3936989214668216,2.4033330363910888,2.5854024927006836,2.527660041420695,2.5586039864115584,2.5453365930416814,2.344122994991095
2019-09-09,1.702017665395538,2.599600992078942,2.6787934106253624,2.4778993860410314,2.4878723894299712,2.676346298976587,2.616572706194287,2.648605131662216,2.6348710460632483,2.426579582754601
2019-09-10,1.6973800150811083,2.578568621592866,2.657120324778879,2.4578516563805053,2.467743972039761,2.654693011768039,2.5954030241053365,2.6271762875549167,2.6135533191533518,2.4069470618585282
2019-09-11,1.6851534824339764,2.54912330291236,2.626778004593802,2.4297848348557687,2.439564187693467,2.624378409676071,2.5657654691808056,2.5971759058046975,2.5837085014794963,2.3794615326040263
2019-09-12,1.7024392699695765,2.55753625110679,2.6354472389323953,2.437803926719979,2.4476155546495506,2.6330397245594903,2.5742333420163854,2.605747443447617,2.592235592243455,2.387314540962455
2019-09-16,1.6965368059330301,2.55753625110679,2.6354472389323953,2.437803926719979,2.4476155546495506,2.6330397245594903,2.5742333420163854,2.605747443447617,2.592235592243455,2.387314540962455
2019-09-17,1.6657596720281815,2.502852087842993,2.579097215731538,2.385679829602611,2.395281669435004,2.576741177817264,2.5191921685851137,2.550032448768638,2.536809502277723,2.336269986632666
2019-09-18,1.6729269497868449,2.494439139648563,2.5704279813929447,2.3776607377384007,2.38723030247892,2.568079862933845,2.5107242957495335,2.5414609111257183,2.5282824115137643,2.328416978274237
2019-09-19,1.6809374366935865,2.5322974065234987,2.6094395359166147,2.4137466511273478,2.423461453781298,2.6070557799092318,2.548829723509644,2.5800328305188573,2.5666543199515783,2.363755515887168
2019-09-20,1.6834670641378207,2.5238844583290683,2.600770301578021,2.4057275592631373,2.4154100868252137,2.5983944650258124,2.540361850674064,2.5714612928759375,2.5581272291876194,2.3559025075287385
2019-09-23,1.668710904046455,2.4944391396485623,2.570427981392944,2.3776607377384007,2.3872303024789194,2.5680798629338444,2.510724295749533,2.5414609111257183,2.528282411513764,2.3284169782742365
2019-09-24,1.669975717768572,2.5213605738707394,2.5981695312764432,2.4033218317038743,2.4129946767383887,2.5957960705607865,2.53782148882339,2.568889831583062,2.555569101958432,2.35354660502121
2019-09-25,1.6585923942695182,2.50216848577277,2.5783927888880402,2.385028230701371,2.3946274479906178,2.576037394476594,2.5185041035611757,2.549335960362639,2.536116625444952,2.335631883003922
2019-09-26,1.6472090707704645,2.5045674967850164,2.5808648816865905,2.387314930826684,2.396923351584089,2.5785072289871183,2.5209187767189527,2.551780194265192,2.538548185009137,2.337871223256083
2019-09-27,1.651003511936816,2.4973704637482776,2.573448603290939,2.380454830450745,2.3900356408036747,2.571097725455546,2.513674757245622,2.544447492557533,2.5312535063165815,2.3311532024996
2019-09-30,1.6311880969569819,2.480741718916893,2.556313292057787,2.3646045685321386,2.374121585045528,2.5539780675458483,2.4969374502524926,2.5296232423598743,2.5143991511974333,2.315631215541746
2019-10-08,1.6417282113079577,2.475253581901418,2.550657968291386,2.359373361365119,2.368869323413142,2.5483279099892084,2.4914134834720896,2.5246745392975765,2.5088365539515616,2.310508351967801
2019-10-09,1.6463658616223869,2.4910670919188895,2.566953209969911,2.3744465540907878,2.384003182444708,2.5646082657584386,2.5073302333221332,2.5222725342701193,2.5248646135686434,2.325269363621899
2019-10-10,1.6581707896954796,2.50334700011849,2.5796072046669467,2.3861515723151796,2.3957553108088727,2.5772507008713332,2.519690311937102,2.526857600105177,2.5373111292693347,2.3367319590763738
2019-10-11,1.6784078092493526,2.515611867310671,2.5922457001578776,2.397842253684352,2.4074930446151095,2.589877650936844,2.5320352513481668,2.534722426741963,2.5497423998939257,2.348180514606406
2019-10-14,1.6906343418964844,2.5395740547166668,2.616937854808895,2.4206826394367953,2.4326147111676155,2.61690246120749,2.5561538779136614,2.551948529990351,2.574029693978203,2.3726832678022998
2019-10-15,1.685153482433977,2.5073373097934386,2.5837190723328605,2.3899550736693476,2.420921455903634,2.6043233592480375,2.5237066726849813,2.519307320268884,2.541355577420949,2.361278095012864
2019-10-16,1.6792510183974307,2.5033500805108497,2.579610378898215,2.3861545084974476,2.417071647231253,2.6001819003710187,2.5196934124400627,2.54517084095747,2.5373142514548794,2.3575231326757273
2019-10-17,1.6817806458416646,2.500986199414995,2.577174486189152,2.383901293664117,2.4147892377437827,2.597726582240357,2.5173140985472964,2.5427674690585493,2.5349182984317875,2.3552969540801887
2019-10-18,1.657327580547401,2.5010970654383904,2.577288729557207,2.3840069694398,2.414896282748745,2.5978417366606847,2.517425688368867,2.5447721726045063,2.53503066862857,2.355401361856319
2019-10-21,1.6611220217137521,2.508117688779972,2.584523224236666,2.390698918827701,2.421674938981022,2.605133923991662,2.5244921464414816,2.5535839414895025,2.542146544189633,2.3620130148018808
2019-10-22,1.6674460903243373,2.5133794741410487,2.589945300930869,2.395714371104962,2.4267553759159477,2.6105992399161204,2.5297882838116386,2.5606178345393507,2.5474797187578635,2.3669682868609057
2019-10-23,1.6585923942695178,2.5006088330706877,2.5767856240216105,2.383541593911839,2.414424877401797,2.5973346190283726,2.516934268535014,2.5640398670692495,2.534535812174318,2.3549415703513503
2019-10-24,1.6607004171397124,2.5077154322562083,2.584108713652725,2.390315494142027,2.4212865463043154,2.604716107825821,2.524087263752109,2.5734509309895617,2.5417388300555084,2.3616341908142062
2019-10-25,1.6708189269166493,2.5144781462093015,2.591077442173252,2.3967616082970076,2.4278161820438844,2.611740409602515,2.532920465025081,2.578331276185429,2.5485932970456764,2.3680029582943156
